order_no,time_type,order_state,receive_type,approve_date,created_at,driver_id,delivery_date,latest_delivery_date,accept_date,pickup_date,pass_date,local_area_flag
FM860C,1,4,2,2022/12/3 13:57,2022/12/3 13:57,26414,2022/12/3 14:20,2022/12/3 14:50,2022/12/3 13:58,2022/12/3 14:03,2022/12/3 14:17,0
FE085F,1,4,2,2022/12/3 13:58,2022/12/3 13:57,76303,2022/12/3 14:45,2022/12/3 15:15,2022/12/3 14:11,2022/12/3 14:19,2022/12/3 14:39,0
HQ729A,1,4,2,2022/12/3 13:59,2022/12/3 13:57,36980,2022/12/3 14:40,2022/12/3 15:10,2022/12/3 14:02,2022/12/3 14:04,2022/12/3 14:31,0
RU157Q,1,4,2,2022/12/3 13:57,2022/12/3 13:57,67209,2022/12/3 14:30,2022/12/3 15:00,2022/12/3 14:09,2022/12/3 14:17,2022/12/3 14:30,0
XK018A,1,4,2,2022/12/3 14:15,2022/12/3 13:57,1204,2022/12/3 14:55,2022/12/3 15:25,2022/12/3 14:16,2022/12/3 14:22,2022/12/3 14:55,0
SF967R,1,4,2,2022/12/3 13:58,2022/12/3 13:57,34313,2022/12/3 14:30,2022/12/3 15:00,2022/12/3 14:13,2022/12/3 14:27,2022/12/3 14:31,0
WK193B,1,4,2,2022/12/3 13:57,2022/12/3 13:57,52375,2022/12/3 14:35,2022/12/3 15:05,2022/12/3 14:13,2022/12/3 14:24,2022/12/3 14:35,0
DN071J,1,4,2,2022/12/3 13:58,2022/12/3 13:58,41527,2022/12/3 14:56,2022/12/3 15:26,2022/12/3 14:27,2022/12/3 14:31,2022/12/3 14:44,0
AF538N,1,4,2,2022/12/3 13:58,2022/12/3 13:58,66272,2022/12/3 14:21,2022/12/3 14:51,2022/12/3 13:58,2022/12/3 14:10,2022/12/3 14:15,1
RB750S,1,4,2,2022/12/3 14:01,2022/12/3 13:58,65031,2022/12/3 14:41,2022/12/3 15:11,2022/12/3 14:18,2022/12/3 14:31,2022/12/3 14:54,0
JH260X,1,4,2,2022/12/3 13:58,2022/12/3 13:58,32124,2022/12/3 14:26,2022/12/3 14:56,2022/12/3 14:04,2022/12/3 14:12,2022/12/3 14:16,0
FH973P,1,4,2,2022/12/3 13:58,2022/12/3 13:58,74878,2022/12/3 14:26,2022/12/3 14:56,2022/12/3 14:07,2022/12/3 14:19,2022/12/3 14:24,0
KH197Q,1,4,2,2022/12/3 13:58,2022/12/3 13:58,26874,2022/12/3 14:26,2022/12/3 14:56,2022/12/3 13:59,2022/12/3 14:03,2022/12/3 14:15,0
ZD431J,1,4,2,2022/12/3 14:13,2022/12/3 13:58,35255,2022/12/3 15:11,2022/12/3 15:41,2022/12/3 14:15,2022/12/3 14:26,2022/12/3 14:50,0
PT107C,1,4,2,2022/12/3 13:58,2022/12/3 13:58,65561,2022/12/3 14:16,2022/12/3 14:46,2022/12/3 13:59,2022/12/3 14:13,2022/12/3 14:25,0
YJ867H,1,4,2,2022/12/3 13:58,2022/12/3 13:58,3278,2022/12/3 14:45,2022/12/3 15:15,2022/12/3 14:21,2022/12/3 14:37,2022/12/3 14:56,0
QA825R,1,4,2,2022/12/3 14:02,2022/12/3 13:58,45592,2022/12/3 14:46,2022/12/3 15:16,2022/12/3 14:16,2022/12/3 14:30,2022/12/3 14:39,0
TX701L,1,6,2,,2022/12/3 13:58,0,2022/12/3 14:26,2022/12/3 14:56,,,,0
AB817N,1,4,2,2022/12/3 13:59,2022/12/3 13:58,57012,2022/12/3 14:36,2022/12/3 15:06,2022/12/3 14:25,2022/12/3 14:40,2022/12/3 14:57,0
WT032N,1,4,2,2022/12/3 13:58,2022/12/3 13:58,55869,2022/12/3 14:26,2022/12/3 14:56,2022/12/3 14:08,2022/12/3 14:12,2022/12/3 14:19,0
UD126A,1,4,2,2022/12/3 13:58,2022/12/3 13:58,2176,2022/12/3 14:31,2022/12/3 15:01,2022/12/3 14:03,2022/12/3 14:16,2022/12/3 14:36,0
AW759Z,1,4,2,2022/12/3 13:58,2022/12/3 13:58,37507,2022/12/3 14:44,2022/12/3 15:14,2022/12/3 14:07,2022/12/3 14:15,2022/12/3 14:36,0
QW218B,1,4,2,2022/12/3 13:59,2022/12/3 13:58,13294,2022/12/3 14:41,2022/12/3 15:11,2022/12/3 14:19,2022/12/3 14:24,2022/12/3 14:31,0
FI948S,1,4,2,2022/12/3 13:58,2022/12/3 13:58,46027,2022/12/3 14:21,2022/12/3 14:51,2022/12/3 14:06,2022/12/3 14:37,2022/12/3 14:45,0
MW826K,1,4,2,2022/12/3 13:58,2022/12/3 13:58,39784,2022/12/3 14:41,2022/12/3 15:11,2022/12/3 14:26,2022/12/3 14:31,2022/12/3 14:37,0
KG268G,1,4,2,2022/12/3 13:58,2022/12/3 13:58,12292,2022/12/3 14:21,2022/12/3 14:51,2022/12/3 14:04,2022/12/3 14:13,2022/12/3 14:18,0
LA694H,1,4,2,2022/12/3 14:00,2022/12/3 13:58,67845,2022/12/3 14:21,2022/12/3 14:51,2022/12/3 14:04,2022/12/3 14:12,2022/12/3 14:22,0
LT539G,1,4,2,2022/12/3 13:59,2022/12/3 13:58,64312,2022/12/3 14:34,2022/12/3 15:04,2022/12/3 14:10,2022/12/3 14:18,2022/12/3 14:27,0
SH950D,1,4,2,2022/12/3 13:59,2022/12/3 13:58,17995,2022/12/3 14:31,2022/12/3 15:01,2022/12/3 14:09,2022/12/3 14:24,2022/12/3 14:36,0
VQ471K,1,4,2,2022/12/3 14:05,2022/12/3 13:58,24113,2022/12/3 14:46,2022/12/3 15:16,2022/12/3 14:06,2022/12/3 14:12,2022/12/3 14:20,0
LU704H,1,4,2,2022/12/3 13:59,2022/12/3 13:59,36169,2022/12/3 14:32,2022/12/3 15:02,2022/12/3 14:08,2022/12/3 14:22,2022/12/3 14:37,0
KT978G,1,4,2,2022/12/3 14:00,2022/12/3 13:59,70843,2022/12/3 14:32,2022/12/3 15:02,2022/12/3 14:09,2022/12/3 14:29,2022/12/3 14:45,0
NO349B,1,4,2,2022/12/3 14:09,2022/12/3 13:59,67761,2022/12/3 14:32,2022/12/3 15:02,2022/12/3 14:10,2022/12/3 14:21,2022/12/3 14:39,0
MX048N,1,4,2,2022/12/3 13:59,2022/12/3 13:59,62126,2022/12/3 14:27,2022/12/3 14:57,2022/12/3 14:07,2022/12/3 14:12,2022/12/3 14:17,0
ZL538S,1,4,2,2022/12/3 13:59,2022/12/3 13:59,50681,2022/12/3 14:32,2022/12/3 15:02,2022/12/3 14:10,2022/12/3 14:34,2022/12/3 14:44,0
PH594P,1,4,2,2022/12/3 13:59,2022/12/3 13:59,69301,2022/12/3 14:52,2022/12/3 15:22,2022/12/3 14:00,2022/12/3 14:10,2022/12/3 14:47,0
ER106C,1,4,2,2022/12/3 14:05,2022/12/3 13:59,47817,2022/12/3 14:42,2022/12/3 15:12,2022/12/3 14:05,2022/12/3 14:09,2022/12/3 14:20,0
KM453G,1,4,2,2022/12/3 14:17,2022/12/3 13:59,2596,2022/12/3 15:07,2022/12/3 15:37,2022/12/3 14:27,2022/12/3 14:46,2022/12/3 15:02,0
DI297I,1,4,2,2022/12/3 14:00,2022/12/3 13:59,2689,2022/12/3 14:37,2022/12/3 15:07,2022/12/3 14:09,2022/12/3 14:14,2022/12/3 14:37,0
FL417K,1,4,2,2022/12/3 13:59,2022/12/3 13:59,13618,2022/12/3 14:32,2022/12/3 15:02,2022/12/3 14:04,2022/12/3 14:09,2022/12/3 14:21,0
VL209M,1,4,2,2022/12/3 14:02,2022/12/3 13:59,12401,2022/12/3 14:22,2022/12/3 14:52,2022/12/3 14:03,2022/12/3 14:10,2022/12/3 14:18,0
ZQ037E,1,91,2,2022/12/3 13:59,2022/12/3 13:59,0,2022/12/3 14:31,2022/12/3 15:01,,,,1
IC318T,1,4,2,2022/12/3 14:00,2022/12/3 13:59,40628,2022/12/3 14:42,2022/12/3 15:12,2022/12/3 14:10,2022/12/3 14:20,2022/12/3 14:48,0
VF650T,1,4,2,2022/12/3 14:00,2022/12/3 13:59,66682,2022/12/3 14:37,2022/12/3 15:07,2022/12/3 14:30,2022/12/3 14:49,2022/12/3 15:14,0
WU452N,1,4,2,2022/12/3 14:00,2022/12/3 13:59,29108,2022/12/3 15:02,2022/12/3 15:32,2022/12/3 14:16,2022/12/3 14:26,2022/12/3 14:44,0
VS263B,1,4,2,2022/12/3 14:00,2022/12/3 13:59,29108,2022/12/3 15:02,2022/12/3 15:32,2022/12/3 14:16,2022/12/3 14:28,2022/12/3 14:44,0
SJ240D,1,4,2,2022/12/3 14:00,2022/12/3 13:59,77864,2022/12/3 14:27,2022/12/3 14:57,2022/12/3 14:05,2022/12/3 14:16,2022/12/3 14:25,0
ET716B,1,4,2,2022/12/3 14:04,2022/12/3 13:59,57965,2022/12/3 14:32,2022/12/3 15:02,2022/12/3 14:05,2022/12/3 14:14,2022/12/3 14:36,0
DV136O,1,4,2,2022/12/3 14:00,2022/12/3 13:59,34170,2022/12/3 14:22,2022/12/3 14:52,2022/12/3 14:04,2022/12/3 14:11,2022/12/3 14:41,0
BN397B,1,4,2,2022/12/3 14:00,2022/12/3 14:00,16864,2022/12/3 14:28,2022/12/3 14:58,2022/12/3 14:03,2022/12/3 14:18,2022/12/3 14:34,0
SM527A,1,4,2,2022/12/3 14:00,2022/12/3 14:00,28456,2022/12/3 14:43,2022/12/3 15:13,2022/12/3 14:19,2022/12/3 14:28,2022/12/3 14:46,0
KF968G,1,4,2,2022/12/3 14:01,2022/12/3 14:00,49244,2022/12/3 14:38,2022/12/3 15:08,2022/12/3 14:06,2022/12/3 14:20,2022/12/3 14:41,0
AK832H,1,4,2,2022/12/3 14:02,2022/12/3 14:00,26035,2022/12/3 14:53,2022/12/3 15:23,2022/12/3 14:15,2022/12/3 14:26,2022/12/3 15:09,0
YF823F,1,4,2,2022/12/3 14:00,2022/12/3 14:00,66929,2022/12/3 14:38,2022/12/3 15:08,2022/12/3 14:02,2022/12/3 14:36,2022/12/3 14:51,1
TQ973P,1,4,2,2022/12/3 14:01,2022/12/3 14:00,70451,2022/12/3 14:53,2022/12/3 15:23,2022/12/3 14:01,2022/12/3 14:17,2022/12/3 14:32,1
LG289R,1,4,2,2022/12/3 14:00,2022/12/3 14:00,74067,2022/12/3 14:33,2022/12/3 15:03,2022/12/3 14:08,2022/12/3 14:22,2022/12/3 14:35,0
SY519D,1,4,2,2022/12/3 14:00,2022/12/3 14:00,44338,2022/12/3 14:33,2022/12/3 15:03,2022/12/3 14:09,2022/12/3 14:12,2022/12/3 14:27,0
RJ846Y,1,4,2,2022/12/3 14:00,2022/12/3 14:00,62387,2022/12/3 14:28,2022/12/3 14:58,2022/12/3 14:01,2022/12/3 14:15,2022/12/3 14:27,0
BK819T,1,4,2,2022/12/3 14:00,2022/12/3 14:00,28915,2022/12/3 14:25,2022/12/3 14:55,2022/12/3 14:03,2022/12/3 14:09,2022/12/3 14:20,0
GJ602B,1,4,2,2022/12/3 14:00,2022/12/3 14:00,15407,2022/12/3 14:56,2022/12/3 15:26,2022/12/3 14:00,2022/12/3 14:14,2022/12/3 14:37,1
EC214T,1,4,2,2022/12/3 14:00,2022/12/3 14:00,56171,2022/12/3 14:18,2022/12/3 14:48,2022/12/3 14:02,2022/12/3 14:12,2022/12/3 14:29,0
MH985Z,1,4,2,2022/12/3 14:01,2022/12/3 14:00,47625,2022/12/3 14:48,2022/12/3 15:18,2022/12/3 14:10,2022/12/3 14:21,2022/12/3 14:35,0
TI790D,1,4,2,2022/12/3 14:00,2022/12/3 14:00,55757,2022/12/3 14:28,2022/12/3 14:58,2022/12/3 14:09,2022/12/3 14:17,2022/12/3 14:26,0
LT342T,1,4,2,2022/12/3 14:07,2022/12/3 14:00,28913,2022/12/3 14:58,2022/12/3 15:28,2022/12/3 14:16,2022/12/3 14:33,2022/12/3 15:10,0
XU820T,1,4,2,2022/12/3 14:01,2022/12/3 14:00,13581,2022/12/3 14:28,2022/12/3 14:58,2022/12/3 14:04,2022/12/3 14:09,2022/12/3 14:20,0
IS679B,1,4,2,2022/12/3 14:02,2022/12/3 14:00,61533,2022/12/3 14:38,2022/12/3 15:08,2022/12/3 14:15,2022/12/3 14:25,2022/12/3 14:36,0
QR754H,1,4,2,2022/12/3 14:01,2022/12/3 14:00,65790,2022/12/3 14:38,2022/12/3 15:08,2022/12/3 14:15,2022/12/3 14:22,2022/12/3 14:38,0
EV285J,1,4,2,2022/12/3 14:01,2022/12/3 14:00,52910,2022/12/3 14:23,2022/12/3 14:53,2022/12/3 14:04,2022/12/3 14:17,2022/12/3 14:26,0
JS476B,1,91,2,2022/12/3 14:01,2022/12/3 14:00,0,2022/12/3 14:23,2022/12/3 14:53,,,,1
JD239R,1,4,2,2022/12/3 14:01,2022/12/3 14:00,41749,2022/12/3 14:33,2022/12/3 15:03,2022/12/3 14:14,2022/12/3 14:15,2022/12/3 14:24,0
DJ098S,1,4,2,2022/12/3 14:01,2022/12/3 14:01,63531,2022/12/3 14:59,2022/12/3 15:29,2022/12/3 14:24,2022/12/3 14:49,2022/12/3 15:06,0
KY708E,1,5,2,,2022/12/3 14:01,0,2022/12/3 14:29,2022/12/3 14:59,,,,0
YM362P,1,4,2,2022/12/3 14:15,2022/12/3 14:01,21648,2022/12/3 14:49,2022/12/3 15:19,2022/12/3 14:17,2022/12/3 14:23,2022/12/3 14:31,0
MG249U,1,4,2,2022/12/3 14:01,2022/12/3 14:01,3829,2022/12/3 14:44,2022/12/3 15:14,2022/12/3 14:04,2022/12/3 14:13,2022/12/3 14:23,0
TO209C,1,4,2,2022/12/3 14:01,2022/12/3 14:01,6973,2022/12/3 14:24,2022/12/3 14:54,2022/12/3 14:06,2022/12/3 14:16,2022/12/3 14:22,0
SU528P,1,4,2,2022/12/3 14:02,2022/12/3 14:01,74838,2022/12/3 14:44,2022/12/3 15:14,2022/12/3 14:10,2022/12/3 14:18,2022/12/3 14:35,0
RE108B,1,4,2,2022/12/3 14:01,2022/12/3 14:01,4355,2022/12/3 14:29,2022/12/3 14:59,2022/12/3 14:05,2022/12/3 14:10,2022/12/3 14:23,0
QC198Z,1,4,2,2022/12/3 14:01,2022/12/3 14:01,11610,2022/12/3 15:04,2022/12/3 15:34,2022/12/3 14:14,2022/12/3 14:23,2022/12/3 14:35,0
MZ675K,1,4,2,2022/12/3 14:01,2022/12/3 14:01,21954,2022/12/3 14:44,2022/12/3 15:14,2022/12/3 14:24,2022/12/3 14:39,2022/12/3 15:07,0
LH618R,1,4,2,2022/12/3 14:01,2022/12/3 14:01,21954,2022/12/3 14:44,2022/12/3 15:14,2022/12/3 14:24,2022/12/3 14:45,2022/12/3 15:07,0
LZ523Q,1,4,2,2022/12/3 14:02,2022/12/3 14:01,69495,2022/12/3 14:39,2022/12/3 15:09,2022/12/3 14:15,2022/12/3 14:24,2022/12/3 14:36,0
EU829E,1,4,2,2022/12/3 14:02,2022/12/3 14:01,70373,2022/12/3 14:34,2022/12/3 15:04,2022/12/3 14:06,2022/12/3 14:13,2022/12/3 14:26,0
TM276V,1,6,2,,2022/12/3 14:01,0,2022/12/3 14:49,2022/12/3 15:19,,,,1
JP128U,1,4,2,2022/12/3 14:02,2022/12/3 14:01,3843,2022/12/3 14:24,2022/12/3 14:54,2022/12/3 14:08,2022/12/3 14:23,2022/12/3 14:29,0
LZ509X,1,4,2,2022/12/3 14:02,2022/12/3 14:01,57983,2022/12/3 14:24,2022/12/3 14:54,2022/12/3 14:06,2022/12/3 14:12,2022/12/3 14:15,0
MW942V,1,4,2,2022/12/3 14:14,2022/12/3 14:01,36853,2022/12/3 14:54,2022/12/3 15:24,2022/12/3 14:16,2022/12/3 14:34,2022/12/3 14:58,0
HC460K,1,4,2,2022/12/3 14:02,2022/12/3 14:01,73729,2022/12/3 14:17,2022/12/3 14:47,2022/12/3 14:06,2022/12/3 14:18,2022/12/3 14:22,0
HT931S,1,4,2,2022/12/3 14:02,2022/12/3 14:02,57063,2022/12/3 14:29,2022/12/3 14:59,2022/12/3 14:08,2022/12/3 14:21,2022/12/3 14:30,0
YA319I,1,4,2,2022/12/3 14:02,2022/12/3 14:02,16677,2022/12/3 15:15,2022/12/3 15:45,2022/12/3 14:24,2022/12/3 14:33,2022/12/3 14:51,0
VH197M,1,4,2,2022/12/3 14:04,2022/12/3 14:02,25036,2022/12/3 14:45,2022/12/3 15:15,2022/12/3 14:16,2022/12/3 14:29,2022/12/3 14:44,0
YI370U,1,4,2,2022/12/3 14:02,2022/12/3 14:02,52574,2022/12/3 14:30,2022/12/3 15:00,2022/12/3 14:05,2022/12/3 14:11,2022/12/3 14:19,0
CB187T,1,4,2,2022/12/3 14:02,2022/12/3 14:02,67312,2022/12/3 14:50,2022/12/3 15:20,2022/12/3 14:27,2022/12/3 14:34,2022/12/3 14:44,0
CR483K,1,4,2,2022/12/3 14:03,2022/12/3 14:02,2588,2022/12/3 14:40,2022/12/3 15:10,2022/12/3 14:12,2022/12/3 14:21,2022/12/3 14:30,0
YZ189Y,1,4,2,2022/12/3 14:02,2022/12/3 14:02,10799,2022/12/3 14:45,2022/12/3 15:15,2022/12/3 14:05,2022/12/3 14:11,2022/12/3 14:17,0
TS916Y,1,4,2,2022/12/3 14:03,2022/12/3 14:02,27134,2022/12/3 14:30,2022/12/3 15:00,2022/12/3 14:16,2022/12/3 14:37,2022/12/3 14:43,0
XK073D,1,4,2,2022/12/3 14:02,2022/12/3 14:02,23731,2022/12/3 14:45,2022/12/3 15:15,2022/12/3 14:10,2022/12/3 14:19,2022/12/3 14:37,0
BH398Z,1,4,2,2022/12/3 14:02,2022/12/3 14:02,51389,2022/12/3 14:33,2022/12/3 15:03,2022/12/3 14:10,2022/12/3 14:19,2022/12/3 14:29,0
XO574X,1,4,2,2022/12/3 14:02,2022/12/3 14:02,36568,2022/12/3 14:25,2022/12/3 14:55,2022/12/3 14:07,2022/12/3 14:25,2022/12/3 14:34,0
SX472Z,1,4,2,2022/12/3 14:03,2022/12/3 14:02,45970,2022/12/3 14:25,2022/12/3 14:55,2022/12/3 14:24,2022/12/3 14:32,2022/12/3 14:40,0
IA471I,1,4,2,2022/12/3 14:04,2022/12/3 14:02,21838,2022/12/3 14:25,2022/12/3 14:55,2022/12/3 14:06,2022/12/3 14:12,2022/12/3 14:17,0
HM341D,1,4,2,2022/12/3 14:02,2022/12/3 14:02,50524,2022/12/3 14:35,2022/12/3 15:05,2022/12/3 14:18,2022/12/3 14:25,2022/12/3 14:31,0
SF425X,1,4,2,2022/12/3 14:04,2022/12/3 14:02,61895,2022/12/3 14:40,2022/12/3 15:10,2022/12/3 14:05,2022/12/3 14:32,2022/12/3 14:46,1
AU938E,1,4,2,2022/12/3 14:24,2022/12/3 14:02,72424,2022/12/3 15:05,2022/12/3 15:35,2022/12/3 14:27,2022/12/3 14:56,2022/12/3 15:06,0
XD605R,1,4,2,2022/12/3 14:02,2022/12/3 14:02,77789,2022/12/3 14:35,2022/12/3 15:05,2022/12/3 14:04,2022/12/3 14:08,2022/12/3 14:26,0
IK264L,1,4,2,2022/12/3 14:19,2022/12/3 14:02,72251,2022/12/3 14:50,2022/12/3 15:20,2022/12/3 14:19,2022/12/3 14:40,2022/12/3 15:00,0
SJ829L,1,4,2,2022/12/3 14:03,2022/12/3 14:02,68290,2022/12/3 14:43,2022/12/3 15:13,2022/12/3 14:04,2022/12/3 14:17,2022/12/3 14:39,0
TS809G,1,91,2,2022/12/3 14:03,2022/12/3 14:02,0,2022/12/3 14:45,2022/12/3 15:15,,,,1
ZF934P,1,4,2,2022/12/3 14:03,2022/12/3 14:02,69173,2022/12/3 14:35,2022/12/3 15:05,2022/12/3 14:12,2022/12/3 14:28,2022/12/3 14:42,0
RP519C,1,4,2,2022/12/3 14:03,2022/12/3 14:03,65606,2022/12/3 14:30,2022/12/3 15:00,2022/12/3 14:06,2022/12/3 14:14,2022/12/3 14:22,0
SH385U,1,4,2,2022/12/3 14:03,2022/12/3 14:03,67077,2022/12/3 14:34,2022/12/3 15:04,2022/12/3 14:15,2022/12/3 14:34,2022/12/3 14:44,0
JM431B,1,4,2,2022/12/3 14:03,2022/12/3 14:03,33610,2022/12/3 14:41,2022/12/3 15:11,2022/12/3 14:20,2022/12/3 14:30,2022/12/3 14:39,0
DF419B,1,4,2,2022/12/3 14:08,2022/12/3 14:03,9022,2022/12/3 14:26,2022/12/3 14:56,2022/12/3 14:10,2022/12/3 14:16,2022/12/3 14:31,0
IU859E,1,4,2,2022/12/3 14:03,2022/12/3 14:03,59820,2022/12/3 14:46,2022/12/3 15:16,2022/12/3 14:13,2022/12/3 14:24,2022/12/3 14:44,0
IO681N,1,4,2,2022/12/3 14:05,2022/12/3 14:03,4723,2022/12/3 14:37,2022/12/3 15:07,2022/12/3 14:13,2022/12/3 14:16,2022/12/3 14:22,0
BI796I,1,6,2,,2022/12/3 14:03,0,2022/12/3 14:26,2022/12/3 14:56,,,,0
NJ896T,1,4,2,2022/12/3 14:05,2022/12/3 14:03,22579,2022/12/3 15:01,2022/12/3 15:31,2022/12/3 14:18,2022/12/3 14:32,2022/12/3 14:58,0
BJ258I,1,4,2,2022/12/3 14:03,2022/12/3 14:03,66026,2022/12/3 14:21,2022/12/3 14:51,2022/12/3 14:06,2022/12/3 14:15,2022/12/3 14:22,0
GS243Z,1,4,2,2022/12/3 14:04,2022/12/3 14:03,24354,2022/12/3 14:56,2022/12/3 15:26,2022/12/3 14:21,2022/12/3 14:34,2022/12/3 14:53,0
MT190W,1,6,2,,2022/12/3 14:03,0,2022/12/3 14:39,2022/12/3 15:09,,,,0
QJ210U,1,4,2,2022/12/3 14:04,2022/12/3 14:03,70331,2022/12/3 14:51,2022/12/3 15:21,2022/12/3 14:19,2022/12/3 14:28,2022/12/3 14:47,0
NR391O,1,4,1,2022/12/3 14:04,2022/12/3 14:03,,,,,,,0
SK534J,1,4,2,2022/12/3 14:04,2022/12/3 14:03,77726,2022/12/3 14:33,2022/12/3 15:03,2022/12/3 14:09,2022/12/3 14:13,2022/12/3 14:23,0
UJ016X,1,4,2,2022/12/3 14:06,2022/12/3 14:03,11468,2022/12/3 14:51,2022/12/3 15:21,2022/12/3 14:06,2022/12/3 14:26,2022/12/3 14:57,1
SH914R,1,4,2,2022/12/3 14:04,2022/12/3 14:03,489,2022/12/3 14:56,2022/12/3 15:26,2022/12/3 14:19,2022/12/3 14:27,2022/12/3 14:43,0
KN021J,1,4,2,2022/12/3 14:04,2022/12/3 14:04,67312,2022/12/3 14:26,2022/12/3 14:56,2022/12/3 14:08,2022/12/3 14:17,2022/12/3 14:22,0
RL425G,1,4,2,2022/12/3 14:04,2022/12/3 14:04,65828,2022/12/3 14:32,2022/12/3 15:02,2022/12/3 14:09,2022/12/3 14:31,2022/12/3 14:39,0
MZ084U,1,4,2,2022/12/3 14:05,2022/12/3 14:04,62158,2022/12/3 14:37,2022/12/3 15:07,2022/12/3 14:14,2022/12/3 14:25,2022/12/3 14:39,0
MR746S,1,4,2,2022/12/3 14:04,2022/12/3 14:04,62300,2022/12/3 14:57,2022/12/3 15:27,2022/12/3 14:04,2022/12/3 14:20,2022/12/3 14:25,1
VN159F,1,4,2,2022/12/3 14:04,2022/12/3 14:04,35885,2022/12/3 14:38,2022/12/3 15:08,2022/12/3 14:05,2022/12/3 14:13,2022/12/3 14:24,0
YA617E,1,4,2,2022/12/3 14:04,2022/12/3 14:04,1786,2022/12/3 14:58,2022/12/3 15:28,2022/12/3 14:13,2022/12/3 14:27,2022/12/3 14:40,0
LF469H,1,91,2,2022/12/3 14:05,2022/12/3 14:04,0,2022/12/3 14:37,2022/12/3 15:07,,,,1
JX815X,1,4,2,2022/12/3 14:04,2022/12/3 14:04,60924,2022/12/3 14:52,2022/12/3 15:22,2022/12/3 14:09,2022/12/3 14:20,2022/12/3 14:43,0
KW165J,1,4,2,2022/12/3 14:04,2022/12/3 14:04,41205,2022/12/3 14:29,2022/12/3 14:59,2022/12/3 14:10,2022/12/3 14:31,2022/12/3 14:36,0
YE469N,1,4,2,2022/12/3 14:04,2022/12/3 14:04,67154,2022/12/3 14:52,2022/12/3 15:22,2022/12/3 14:17,2022/12/3 14:26,2022/12/3 14:35,0
YQ692U,2,7,2,2022/12/4 11:17,2022/12/3 14:04,66978,2022/12/4 13:15,2022/12/4 13:15,2022/12/4 11:21,2022/12/4 11:25,2022/12/4 13:52,0
SH965V,1,4,2,2022/12/3 14:04,2022/12/3 14:04,63962,2022/12/3 14:47,2022/12/3 15:17,2022/12/3 14:09,2022/12/3 14:24,2022/12/3 14:49,0
IB952Z,1,4,2,2022/12/3 14:04,2022/12/3 14:04,39870,2022/12/3 14:27,2022/12/3 14:57,2022/12/3 14:10,2022/12/3 14:24,2022/12/3 14:35,0
WP794H,1,4,2,2022/12/3 14:04,2022/12/3 14:04,34065,2022/12/3 14:57,2022/12/3 15:27,2022/12/3 14:06,2022/12/3 14:22,2022/12/3 14:32,1
IQ901K,1,4,2,2022/12/3 14:05,2022/12/3 14:04,76584,2022/12/3 14:52,2022/12/3 15:22,2022/12/3 14:05,2022/12/3 14:26,2022/12/3 14:41,1
WI426D,1,4,2,2022/12/3 14:05,2022/12/3 14:04,35199,2022/12/3 14:58,2022/12/3 15:28,2022/12/3 14:14,2022/12/3 14:20,2022/12/3 14:31,0
BI475G,1,4,2,2022/12/3 14:06,2022/12/3 14:04,10549,2022/12/3 14:32,2022/12/3 15:02,2022/12/3 14:14,2022/12/3 14:21,2022/12/3 14:29,0
BQ951C,1,4,2,2022/12/3 14:05,2022/12/3 14:04,50151,2022/12/3 15:07,2022/12/3 15:37,2022/12/3 14:19,2022/12/3 14:22,2022/12/3 14:38,0
QU781A,1,91,2,2022/12/3 14:05,2022/12/3 14:05,0,2022/12/3 14:48,2022/12/3 15:18,,,,1
TB876P,1,4,2,2022/12/3 14:05,2022/12/3 14:05,22872,2022/12/3 14:43,2022/12/3 15:13,2022/12/3 14:11,2022/12/3 14:28,2022/12/3 14:47,0
BY057W,1,4,2,2022/12/3 14:07,2022/12/3 14:05,4877,2022/12/3 14:53,2022/12/3 15:23,2022/12/3 14:14,2022/12/3 14:19,2022/12/3 14:28,0
PX394C,1,4,2,2022/12/3 14:05,2022/12/3 14:05,46196,2022/12/3 14:53,2022/12/3 15:23,2022/12/3 14:14,2022/12/3 14:16,2022/12/3 14:39,0
EG840C,1,4,2,2022/12/3 14:06,2022/12/3 14:05,46057,2022/12/3 14:46,2022/12/3 15:16,2022/12/3 14:08,2022/12/3 14:30,2022/12/3 14:58,0
EJ349Z,1,4,2,2022/12/3 14:05,2022/12/3 14:05,37185,2022/12/3 14:38,2022/12/3 15:08,2022/12/3 14:15,2022/12/3 14:23,2022/12/3 14:35,0
XM926P,1,4,1,2022/12/3 14:06,2022/12/3 14:05,,,,,,,0
OY713J,1,4,2,2022/12/3 14:07,2022/12/3 14:05,42968,2022/12/3 14:28,2022/12/3 14:58,2022/12/3 14:08,2022/12/3 14:22,2022/12/3 14:36,0
FM937L,1,4,2,2022/12/3 14:06,2022/12/3 14:05,40872,2022/12/3 14:43,2022/12/3 15:13,2022/12/3 14:14,2022/12/3 14:18,2022/12/3 14:31,0
JF328E,1,4,2,2022/12/3 14:05,2022/12/3 14:05,70150,2022/12/3 14:33,2022/12/3 15:03,2022/12/3 14:10,2022/12/3 14:19,2022/12/3 14:28,0
NV825H,1,4,2,2022/12/3 14:06,2022/12/3 14:05,53954,2022/12/3 14:33,2022/12/3 15:03,2022/12/3 14:14,2022/12/3 14:20,2022/12/3 14:27,0
AI675U,1,4,2,2022/12/3 14:05,2022/12/3 14:05,6976,2022/12/3 14:49,2022/12/3 15:19,2022/12/3 14:10,2022/12/3 14:18,2022/12/3 14:34,0
