order_no,time_type,order_state,receive_type,approve_date,created_at,driver_id,delivery_date,latest_delivery_date,accept_date,pickup_date,pass_date,local_area_flag
LM736X,1,4,2,2022/12/1 17:26,2022/12/1 17:26,70373,2022/12/1 17:49,2022/12/1 18:19,2022/12/1 17:47,2022/12/1 17:58,2022/12/1 18:07,0
HK849W,1,4,2,2022/12/1 17:26,2022/12/1 17:26,37983,2022/12/1 18:05,2022/12/1 18:35,2022/12/1 17:46,2022/12/1 18:00,2022/12/1 18:08,0
AR874Y,1,4,2,2022/12/1 17:26,2022/12/1 17:26,63539,2022/12/1 18:09,2022/12/1 18:39,2022/12/1 17:37,2022/12/1 17:49,2022/12/1 18:07,0
YJ816V,1,3,2,,2022/12/1 17:26,0,2022/12/1 17:49,2022/12/1 18:19,,,,0
GL216F,1,4,2,2022/12/1 17:28,2022/12/1 17:26,51271,2022/12/1 18:16,2022/12/1 18:46,2022/12/1 17:37,2022/12/1 17:47,2022/12/1 18:15,0
RQ560Z,1,4,2,2022/12/1 17:26,2022/12/1 17:26,15122,2022/12/1 18:04,2022/12/1 18:34,2022/12/1 17:27,2022/12/1 17:51,2022/12/1 18:01,1
FA175C,1,4,2,2022/12/1 17:27,2022/12/1 17:26,10286,2022/12/1 17:49,2022/12/1 18:19,2022/12/1 17:33,2022/12/1 17:58,2022/12/1 18:03,0
SJ547E,1,4,2,2022/12/1 17:26,2022/12/1 17:26,34359,2022/12/1 18:04,2022/12/1 18:34,2022/12/1 17:41,2022/12/1 17:54,2022/12/1 18:06,0
FP806E,1,91,2,2022/12/1 17:26,2022/12/1 17:26,0,2022/12/1 18:04,2022/12/1 18:34,,,,1
EA063K,1,6,2,,2022/12/1 17:26,0,2022/12/1 18:09,2022/12/1 18:39,,,,0
HL816T,1,4,2,2022/12/1 17:26,2022/12/1 17:26,7698,2022/12/1 17:59,2022/12/1 18:29,2022/12/1 17:31,2022/12/1 17:48,2022/12/1 18:06,0
XG459I,1,4,2,2022/12/1 17:26,2022/12/1 17:26,11824,2022/12/1 17:59,2022/12/1 18:29,2022/12/1 17:37,2022/12/1 17:53,2022/12/1 18:01,0
WP367X,1,7,2,2022/12/1 17:28,2022/12/1 17:26,40158,2022/12/1 18:04,2022/12/1 18:34,2022/12/1 17:35,2022/12/1 17:50,,0
XH351O,1,4,2,2022/12/1 17:27,2022/12/1 17:26,75764,2022/12/1 17:49,2022/12/1 18:19,2022/12/1 17:27,2022/12/1 17:48,2022/12/1 17:57,1
ZE167I,1,4,2,2022/12/1 17:41,2022/12/1 17:27,66105,2022/12/1 18:24,2022/12/1 18:54,2022/12/1 17:42,2022/12/1 17:45,2022/12/1 17:55,0
LE369F,1,4,2,2022/12/1 17:28,2022/12/1 17:27,69495,2022/12/1 17:50,2022/12/1 18:20,2022/12/1 17:42,2022/12/1 17:54,2022/12/1 18:06,0
OR618M,1,4,2,2022/12/1 17:29,2022/12/1 17:27,65244,2022/12/1 17:55,2022/12/1 18:25,2022/12/1 17:31,2022/12/1 17:44,2022/12/1 17:50,0
HI364A,1,91,2,2022/12/1 17:27,2022/12/1 17:27,0,2022/12/1 18:10,2022/12/1 18:40,,,,1
KE309V,1,4,2,2022/12/1 17:27,2022/12/1 17:27,235,2022/12/1 17:45,2022/12/1 18:15,2022/12/1 17:29,2022/12/1 17:30,2022/12/1 17:34,0
PR736M,1,4,2,2022/12/1 17:27,2022/12/1 17:27,49588,2022/12/1 17:50,2022/12/1 18:20,2022/12/1 17:29,2022/12/1 17:35,2022/12/1 17:53,0
OS325R,1,4,2,2022/12/1 17:28,2022/12/1 17:27,6755,2022/12/1 18:05,2022/12/1 18:35,2022/12/1 18:02,2022/12/1 18:13,2022/12/1 18:21,0
SZ639M,1,4,2,2022/12/1 17:29,2022/12/1 17:27,74763,2022/12/1 18:05,2022/12/1 18:35,2022/12/1 17:32,2022/12/1 17:45,2022/12/1 18:00,0
RO628O,1,4,2,2022/12/1 17:27,2022/12/1 17:27,57663,2022/12/1 18:10,2022/12/1 18:40,2022/12/1 17:40,2022/12/1 17:48,2022/12/1 18:01,0
GO103O,1,4,2,2022/12/1 17:27,2022/12/1 17:27,3397,2022/12/1 17:55,2022/12/1 18:25,2022/12/1 17:36,2022/12/1 17:50,2022/12/1 18:00,0
BO371B,1,4,2,2022/12/1 17:27,2022/12/1 17:27,39352,2022/12/1 18:23,2022/12/1 18:53,2022/12/1 17:44,2022/12/1 17:48,2022/12/1 18:09,0
FM657Q,1,4,2,2022/12/1 17:27,2022/12/1 17:27,75004,2022/12/1 17:55,2022/12/1 18:25,2022/12/1 17:38,2022/12/1 17:53,2022/12/1 18:03,0
DF784Q,1,4,2,2022/12/1 17:27,2022/12/1 17:27,1382,2022/12/1 18:10,2022/12/1 18:40,2022/12/1 17:50,2022/12/1 17:57,2022/12/1 18:12,0
NL147L,1,4,2,2022/12/1 17:30,2022/12/1 17:27,35764,2022/12/1 18:05,2022/12/1 18:35,2022/12/1 17:50,2022/12/1 18:00,2022/12/1 18:14,0
LY352E,1,4,2,2022/12/1 17:28,2022/12/1 17:27,40664,2022/12/1 18:10,2022/12/1 18:40,2022/12/1 17:37,2022/12/1 17:56,2022/12/1 18:16,0
TH693Y,1,4,2,2022/12/1 17:28,2022/12/1 17:27,23075,2022/12/1 18:10,2022/12/1 18:40,2022/12/1 17:45,2022/12/1 17:58,2022/12/1 18:13,0
FB147V,1,4,2,2022/12/1 17:27,2022/12/1 17:27,33422,2022/12/1 18:01,2022/12/1 18:31,2022/12/1 17:38,2022/12/1 17:44,2022/12/1 17:51,0
BT802W,1,4,2,2022/12/1 17:27,2022/12/1 17:27,5333,2022/12/1 18:10,2022/12/1 18:40,2022/12/1 17:37,2022/12/1 17:42,2022/12/1 18:00,0
WJ872S,1,4,2,2022/12/1 17:29,2022/12/1 17:27,66732,2022/12/1 17:45,2022/12/1 18:15,2022/12/1 17:31,2022/12/1 17:35,2022/12/1 17:48,0
IM028U,1,4,2,2022/12/1 17:28,2022/12/1 17:27,71008,2022/12/1 18:05,2022/12/1 18:35,2022/12/1 17:32,2022/12/1 17:43,2022/12/1 17:54,0
UR526I,1,4,2,2022/12/1 17:28,2022/12/1 17:28,59132,2022/12/1 17:56,2022/12/1 18:26,2022/12/1 17:32,2022/12/1 17:41,2022/12/1 17:47,0
QT238L,1,4,2,2022/12/1 17:29,2022/12/1 17:28,65545,2022/12/1 18:01,2022/12/1 18:31,2022/12/1 17:43,2022/12/1 17:59,2022/12/1 18:02,0
QS619K,1,4,2,2022/12/1 17:28,2022/12/1 17:28,66362,2022/12/1 17:51,2022/12/1 18:21,2022/12/1 17:32,2022/12/1 17:43,2022/12/1 17:49,0
WM981M,1,4,2,2022/12/1 17:28,2022/12/1 17:28,61433,2022/12/1 17:56,2022/12/1 18:26,2022/12/1 17:33,2022/12/1 17:40,2022/12/1 17:53,0
VP930A,1,4,2,2022/12/1 17:29,2022/12/1 17:28,10650,2022/12/1 17:56,2022/12/1 18:26,2022/12/1 17:29,2022/12/1 17:45,2022/12/1 17:57,1
WE563G,1,91,2,2022/12/1 17:29,2022/12/1 17:28,0,2022/12/1 18:11,2022/12/1 18:41,,,,1
MG054G,1,4,2,2022/12/1 17:28,2022/12/1 17:28,25805,2022/12/1 18:11,2022/12/1 18:41,2022/12/1 17:45,2022/12/1 17:57,2022/12/1 18:04,0
WR751N,1,4,2,2022/12/1 17:30,2022/12/1 17:28,65813,2022/12/1 18:01,2022/12/1 18:31,2022/12/1 17:44,2022/12/1 17:55,2022/12/1 18:03,0
WX062V,1,4,2,2022/12/1 17:29,2022/12/1 17:28,16611,2022/12/1 18:06,2022/12/1 18:36,2022/12/1 17:35,2022/12/1 18:02,2022/12/1 18:29,0
RC572Y,1,4,2,2022/12/1 17:28,2022/12/1 17:28,359,2022/12/1 18:15,2022/12/1 18:45,2022/12/1 18:13,2022/12/1 18:22,2022/12/1 18:40,0
LZ594Z,1,4,2,2022/12/1 17:29,2022/12/1 17:28,23964,2022/12/1 18:01,2022/12/1 18:31,2022/12/1 17:31,2022/12/1 17:44,2022/12/1 18:07,0
KS345G,1,4,2,2022/12/1 17:31,2022/12/1 17:28,69891,2022/12/1 18:01,2022/12/1 18:31,2022/12/1 17:33,2022/12/1 17:41,2022/12/1 17:58,0
FX286F,1,6,2,,2022/12/1 17:28,0,2022/12/1 17:59,2022/12/1 18:29,,,,0
DL923F,1,4,2,2022/12/1 17:29,2022/12/1 17:28,23876,2022/12/1 18:01,2022/12/1 18:31,2022/12/1 17:34,2022/12/1 17:49,2022/12/1 18:05,0
HR571M,1,4,2,2022/12/1 17:28,2022/12/1 17:28,61966,2022/12/1 18:01,2022/12/1 18:31,2022/12/1 18:10,2022/12/1 18:29,2022/12/1 18:41,0
TS215D,1,4,2,2022/12/1 17:29,2022/12/1 17:28,49791,2022/12/1 17:57,2022/12/1 18:27,2022/12/1 17:34,2022/12/1 17:45,2022/12/1 17:58,0
XR791V,1,4,2,2022/12/1 17:29,2022/12/1 17:28,55625,2022/12/1 18:01,2022/12/1 18:31,2022/12/1 17:30,2022/12/1 17:49,2022/12/1 18:09,1
PL349W,1,4,2,2022/12/1 17:29,2022/12/1 17:28,60918,2022/12/1 18:01,2022/12/1 18:31,2022/12/1 17:35,2022/12/1 17:41,2022/12/1 18:01,0
OT693J,1,4,2,2022/12/1 17:30,2022/12/1 17:29,64481,2022/12/1 18:06,2022/12/1 18:36,2022/12/1 17:38,2022/12/1 17:52,2022/12/1 18:03,0
KB841N,1,3,2,,2022/12/1 17:29,0,2022/12/1 18:08,2022/12/1 18:38,,,,0
AJ964C,1,4,2,2022/12/1 17:29,2022/12/1 17:29,27991,2022/12/1 18:25,2022/12/1 18:55,2022/12/1 17:36,2022/12/1 17:49,2022/12/1 18:17,0
ET963W,1,4,2,2022/12/1 17:29,2022/12/1 17:29,27991,2022/12/1 18:25,2022/12/1 18:55,2022/12/1 17:36,2022/12/1 17:52,2022/12/1 18:17,0
DK491K,1,4,2,2022/12/1 17:29,2022/12/1 17:29,70365,2022/12/1 18:02,2022/12/1 18:32,2022/12/1 17:33,2022/12/1 17:45,2022/12/1 18:04,0
PZ673S,1,4,2,2022/12/1 17:29,2022/12/1 17:29,45360,2022/12/1 18:07,2022/12/1 18:37,2022/12/1 17:39,2022/12/1 17:53,2022/12/1 18:24,0
YM893B,1,4,2,2022/12/1 17:30,2022/12/1 17:29,17544,2022/12/1 18:29,2022/12/1 18:59,2022/12/1 17:55,2022/12/1 17:58,2022/12/1 18:18,0
KW512V,1,6,2,,2022/12/1 17:29,0,2022/12/1 18:07,2022/12/1 18:37,,,,0
FC631S,1,4,2,2022/12/1 17:33,2022/12/1 17:29,74810,2022/12/1 18:22,2022/12/1 18:52,2022/12/1 17:43,2022/12/1 17:52,2022/12/1 18:04,0
AM275A,1,4,2,2022/12/1 17:31,2022/12/1 17:29,12395,2022/12/1 18:12,2022/12/1 18:42,2022/12/1 17:43,2022/12/1 17:53,2022/12/1 18:11,0
TC942T,1,4,2,2022/12/1 17:30,2022/12/1 17:29,31969,2022/12/1 18:17,2022/12/1 18:47,2022/12/1 17:39,2022/12/1 17:48,2022/12/1 17:57,0
WN508D,1,4,2,2022/12/1 17:30,2022/12/1 17:29,74067,2022/12/1 18:02,2022/12/1 18:32,2022/12/1 17:40,2022/12/1 17:50,2022/12/1 17:58,0
DR069R,1,4,2,2022/12/1 17:29,2022/12/1 17:29,52124,2022/12/1 17:52,2022/12/1 18:22,2022/12/1 17:34,2022/12/1 17:41,2022/12/1 17:47,0
KY358K,1,4,2,2022/12/1 17:29,2022/12/1 17:29,35885,2022/12/1 18:05,2022/12/1 18:35,2022/12/1 17:32,2022/12/1 17:40,2022/12/1 18:00,0
SI340Z,1,4,2,2022/12/1 17:29,2022/12/1 17:29,10585,2022/12/1 17:57,2022/12/1 18:27,2022/12/1 17:38,2022/12/1 17:56,2022/12/1 18:07,0
LG265T,1,4,2,2022/12/1 17:32,2022/12/1 17:29,76892,2022/12/1 18:02,2022/12/1 18:32,2022/12/1 17:36,2022/12/1 17:53,2022/12/1 18:01,1
IR365U,1,4,2,2022/12/1 17:29,2022/12/1 17:29,70150,2022/12/1 18:12,2022/12/1 18:42,2022/12/1 17:48,2022/12/1 17:53,2022/12/1 18:01,0
JC903I,1,4,2,2022/12/1 17:30,2022/12/1 17:29,49724,2022/12/1 17:52,2022/12/1 18:22,2022/12/1 17:33,2022/12/1 17:44,2022/12/1 17:55,0
YH670C,1,4,2,2022/12/1 17:29,2022/12/1 17:29,6222,2022/12/1 17:52,2022/12/1 18:22,2022/12/1 17:33,2022/12/1 17:42,2022/12/1 17:49,0
RT094G,1,4,2,2022/12/1 17:31,2022/12/1 17:29,30841,2022/12/1 18:02,2022/12/1 18:32,2022/12/1 17:50,2022/12/1 18:04,2022/12/1 18:23,0
IW715K,1,4,2,2022/12/1 17:30,2022/12/1 17:29,76698,2022/12/1 17:57,2022/12/1 18:27,2022/12/1 17:33,2022/12/1 17:43,2022/12/1 17:54,0
MC419F,1,4,2,2022/12/1 17:30,2022/12/1 17:29,70256,2022/12/1 18:12,2022/12/1 18:42,2022/12/1 17:49,2022/12/1 18:00,2022/12/1 18:04,0
SU948L,1,4,2,2022/12/1 17:30,2022/12/1 17:29,58986,2022/12/1 18:21,2022/12/1 18:51,2022/12/1 17:48,2022/12/1 18:04,2022/12/1 18:16,0
AY473N,1,4,2,2022/12/1 17:31,2022/12/1 17:29,67154,2022/12/1 18:07,2022/12/1 18:37,2022/12/1 17:34,2022/12/1 17:39,2022/12/1 17:56,0
MC854J,1,4,2,2022/12/1 17:30,2022/12/1 17:29,16278,2022/12/1 18:02,2022/12/1 18:32,2022/12/1 17:38,2022/12/1 17:46,2022/12/1 17:59,0
EC703R,1,6,1,,2022/12/1 17:30,,,,,,,0
MC081P,1,4,2,2022/12/1 17:30,2022/12/1 17:30,9712,2022/12/1 18:08,2022/12/1 18:38,2022/12/1 17:30,2022/12/1 17:51,2022/12/1 18:04,1
WU581K,1,4,2,2022/12/1 17:30,2022/12/1 17:30,316,2022/12/1 17:58,2022/12/1 18:28,2022/12/1 17:35,2022/12/1 17:43,2022/12/1 17:51,0
FP690Q,1,4,2,2022/12/1 17:30,2022/12/1 17:30,42681,2022/12/1 18:00,2022/12/1 18:30,2022/12/1 17:36,2022/12/1 17:46,2022/12/1 17:56,0
IM651I,1,4,2,2022/12/1 17:30,2022/12/1 17:30,31028,2022/12/1 18:08,2022/12/1 18:38,2022/12/1 17:31,2022/12/1 17:45,2022/12/1 18:03,1
VQ043F,1,4,2,2022/12/1 17:30,2022/12/1 17:30,61552,2022/12/1 18:20,2022/12/1 18:50,2022/12/1 17:30,2022/12/1 18:00,2022/12/1 18:19,1
MI135L,1,5,2,,2022/12/1 17:30,0,2022/12/1 18:08,2022/12/1 18:38,,,,0
NT851T,1,4,2,2022/12/1 17:30,2022/12/1 17:30,9766,2022/12/1 18:08,2022/12/1 18:38,2022/12/1 17:31,2022/12/1 17:57,2022/12/1 18:04,1
XG489K,1,4,2,2022/12/1 17:30,2022/12/1 17:30,38936,2022/12/1 17:48,2022/12/1 18:18,2022/12/1 17:31,2022/12/1 17:43,2022/12/1 17:53,0
BO360Y,1,4,2,2022/12/1 17:30,2022/12/1 17:30,67506,2022/12/1 18:32,2022/12/1 19:02,2022/12/1 17:39,2022/12/1 17:55,2022/12/1 18:30,0
TH974G,1,4,2,2022/12/1 17:30,2022/12/1 17:30,21174,2022/12/1 17:53,2022/12/1 18:23,2022/12/1 17:36,2022/12/1 17:56,2022/12/1 18:05,0
EI745E,1,4,2,2022/12/1 17:30,2022/12/1 17:30,72306,2022/12/1 18:18,2022/12/1 18:48,2022/12/1 17:44,2022/12/1 17:47,2022/12/1 17:57,0
NJ849F,1,4,2,2022/12/1 17:31,2022/12/1 17:30,74701,2022/12/1 17:53,2022/12/1 18:23,2022/12/1 17:33,2022/12/1 17:40,2022/12/1 17:50,0
SG496B,1,4,2,2022/12/1 17:31,2022/12/1 17:30,56172,2022/12/1 17:53,2022/12/1 18:23,2022/12/1 17:55,2022/12/1 18:03,2022/12/1 18:18,0
UP208B,1,4,2,2022/12/1 17:31,2022/12/1 17:31,9181,2022/12/1 18:08,2022/12/1 18:38,2022/12/1 17:45,2022/12/1 17:53,2022/12/1 18:05,0
HB485C,1,4,2,2022/12/1 17:32,2022/12/1 17:31,17623,2022/12/1 18:34,2022/12/1 19:04,2022/12/1 17:32,2022/12/1 17:50,2022/12/1 18:03,1
SX871Q,1,4,2,2022/12/1 17:31,2022/12/1 17:31,39966,2022/12/1 18:28,2022/12/1 18:58,2022/12/1 18:17,2022/12/1 18:28,2022/12/1 18:37,0
ZL876B,1,91,2,2022/12/1 17:34,2022/12/1 17:31,0,2022/12/1 18:07,2022/12/1 18:37,,,,1
YQ810U,1,4,2,2022/12/1 17:32,2022/12/1 17:31,28810,2022/12/1 18:04,2022/12/1 18:34,2022/12/1 17:41,2022/12/1 17:50,2022/12/1 18:04,0
LA834Z,1,4,2,2022/12/1 17:31,2022/12/1 17:31,51994,2022/12/1 18:04,2022/12/1 18:34,2022/12/1 17:32,2022/12/1 17:40,2022/12/1 17:45,0
RC725H,1,4,2,2022/12/1 17:31,2022/12/1 17:31,18326,2022/12/1 17:49,2022/12/1 18:19,2022/12/1 17:34,2022/12/1 17:50,2022/12/1 18:02,0
SP380N,1,4,2,2022/12/1 17:31,2022/12/1 17:31,4456,2022/12/1 17:49,2022/12/1 18:19,2022/12/1 17:33,2022/12/1 17:44,2022/12/1 17:48,0
OW356V,1,4,2,2022/12/1 17:32,2022/12/1 17:31,31446,2022/12/1 18:24,2022/12/1 18:54,2022/12/1 17:50,2022/12/1 17:54,2022/12/1 18:09,0
LC983O,1,4,2,2022/12/1 17:31,2022/12/1 17:31,54868,2022/12/1 17:54,2022/12/1 18:24,2022/12/1 17:38,2022/12/1 18:02,2022/12/1 18:09,0
QK016J,1,4,2,2022/12/1 17:32,2022/12/1 17:31,39829,2022/12/1 18:19,2022/12/1 18:49,2022/12/1 17:46,2022/12/1 17:59,2022/12/1 18:19,0
DR924X,1,4,2,2022/12/1 17:31,2022/12/1 17:31,270,2022/12/1 18:04,2022/12/1 18:34,2022/12/1 17:37,2022/12/1 17:59,2022/12/1 18:14,0
MN639W,1,4,2,2022/12/1 17:32,2022/12/1 17:31,2232,2022/12/1 18:04,2022/12/1 18:34,2022/12/1 17:47,2022/12/1 17:59,2022/12/1 18:10,0
SX785C,1,4,2,2022/12/1 17:32,2022/12/1 17:31,46857,2022/12/1 17:54,2022/12/1 18:24,2022/12/1 17:41,2022/12/1 17:50,2022/12/1 17:56,0
ME394K,1,4,2,2022/12/1 17:42,2022/12/1 17:31,49756,2022/12/1 18:34,2022/12/1 19:04,2022/12/1 17:44,2022/12/1 18:00,2022/12/1 18:51,0
BH258O,1,4,2,2022/12/1 17:35,2022/12/1 17:31,23553,2022/12/1 18:19,2022/12/1 18:49,2022/12/1 17:35,2022/12/1 17:47,2022/12/1 18:10,0
LV829F,1,4,2,2022/12/1 17:32,2022/12/1 17:32,32887,2022/12/1 18:25,2022/12/1 18:55,2022/12/1 17:42,2022/12/1 18:06,2022/12/1 18:35,0
GY581T,1,4,2,2022/12/1 17:32,2022/12/1 17:32,57012,2022/12/1 18:20,2022/12/1 18:50,2022/12/1 17:49,2022/12/1 17:55,2022/12/1 18:08,0
TP603C,1,4,2,2022/12/1 17:32,2022/12/1 17:32,39814,2022/12/1 18:05,2022/12/1 18:35,2022/12/1 17:41,2022/12/1 17:48,2022/12/1 18:02,0
PF698G,1,4,2,2022/12/1 17:32,2022/12/1 17:32,39966,2022/12/1 18:18,2022/12/1 18:48,2022/12/1 17:49,2022/12/1 17:59,2022/12/1 18:17,0
QU483H,1,4,2,2022/12/1 17:38,2022/12/1 17:32,46503,2022/12/1 17:55,2022/12/1 18:25,2022/12/1 17:38,2022/12/1 17:43,2022/12/1 17:57,0
ID780H,1,4,2,2022/12/1 17:32,2022/12/1 17:32,17608,2022/12/1 18:00,2022/12/1 18:30,2022/12/1 17:55,2022/12/1 18:08,2022/12/1 18:20,0
OP102H,1,4,2,2022/12/1 17:32,2022/12/1 17:32,2588,2022/12/1 18:20,2022/12/1 18:50,2022/12/1 17:47,2022/12/1 17:59,2022/12/1 18:23,0
LJ926D,1,4,2,2022/12/1 17:32,2022/12/1 17:32,67265,2022/12/1 18:00,2022/12/1 18:30,2022/12/1 17:41,2022/12/1 17:52,2022/12/1 17:57,0
RQ482L,1,5,2,,2022/12/1 17:32,0,2022/12/1 18:15,2022/12/1 18:45,,,,1
RC514I,1,91,2,2022/12/1 17:33,2022/12/1 17:32,0,2022/12/1 18:07,2022/12/1 18:37,,,,1
JH752K,1,91,2,2022/12/1 17:32,2022/12/1 17:32,0,2022/12/1 18:05,2022/12/1 18:35,,,,1
DZ897V,1,4,2,2022/12/1 17:32,2022/12/1 17:32,67761,2022/12/1 17:55,2022/12/1 18:25,2022/12/1 17:36,2022/12/1 17:46,2022/12/1 17:51,0
ZC081T,1,4,2,2022/12/1 17:35,2022/12/1 17:32,46234,2022/12/1 18:15,2022/12/1 18:45,2022/12/1 17:38,2022/12/1 17:51,2022/12/1 18:13,0
MP389L,1,4,1,2022/12/1 17:33,2022/12/1 17:32,,,,,,,0
SZ560A,1,4,2,2022/12/1 17:37,2022/12/1 17:32,20504,2022/12/1 18:20,2022/12/1 18:50,2022/12/1 17:40,2022/12/1 17:47,2022/12/1 17:58,0
XT675R,1,4,2,2022/12/1 17:33,2022/12/1 17:32,37862,2022/12/1 18:05,2022/12/1 18:35,2022/12/1 17:42,2022/12/1 17:56,2022/12/1 18:09,0
ZC529E,1,4,2,2022/12/1 17:41,2022/12/1 17:32,29410,2022/12/1 18:35,2022/12/1 19:05,2022/12/1 17:46,2022/12/1 17:53,2022/12/1 18:20,0
YD704G,1,4,2,2022/12/1 17:33,2022/12/1 17:32,45540,2022/12/1 18:15,2022/12/1 18:45,2022/12/1 17:43,2022/12/1 17:50,2022/12/1 17:59,0
BN379A,1,4,2,2022/12/1 17:33,2022/12/1 17:32,3003,2022/12/1 18:05,2022/12/1 18:35,2022/12/1 17:37,2022/12/1 17:51,2022/12/1 18:12,0
NP160X,1,4,2,2022/12/1 17:33,2022/12/1 17:33,21753,2022/12/1 18:11,2022/12/1 18:41,2022/12/1 17:52,2022/12/1 18:05,2022/12/1 18:11,0
BF730M,1,4,2,2022/12/1 17:33,2022/12/1 17:33,54722,2022/12/1 18:06,2022/12/1 18:36,2022/12/1 17:42,2022/12/1 18:00,2022/12/1 18:11,0
LH469O,1,4,2,2022/12/1 17:33,2022/12/1 17:33,13316,2022/12/1 18:23,2022/12/1 18:53,2022/12/1 17:49,2022/12/1 18:04,2022/12/1 18:21,0
SC982X,1,4,2,2022/12/1 17:33,2022/12/1 17:33,3311,2022/12/1 18:11,2022/12/1 18:41,2022/12/1 17:37,2022/12/1 17:51,2022/12/1 18:07,0
FU251V,1,4,2,2022/12/1 17:34,2022/12/1 17:33,38931,2022/12/1 18:21,2022/12/1 18:51,2022/12/1 17:34,2022/12/1 18:05,2022/12/1 18:13,1
QC743K,1,4,2,2022/12/1 17:34,2022/12/1 17:33,47978,2022/12/1 18:11,2022/12/1 18:41,2022/12/1 17:41,2022/12/1 17:54,2022/12/1 18:20,0
CO345E,1,4,2,2022/12/1 17:34,2022/12/1 17:33,57012,2022/12/1 18:21,2022/12/1 18:51,2022/12/1 18:22,2022/12/1 18:55,2022/12/1 19:01,0
WI569W,1,4,2,2022/12/1 17:37,2022/12/1 17:33,73193,2022/12/1 18:01,2022/12/1 18:31,2022/12/1 17:42,2022/12/1 17:56,2022/12/1 18:04,0
IF349I,1,91,2,2022/12/1 17:34,2022/12/1 17:33,0,2022/12/1 17:59,2022/12/1 18:29,,,,1
AT538K,1,4,2,2022/12/1 17:34,2022/12/1 17:33,38386,2022/12/1 18:11,2022/12/1 18:41,2022/12/1 17:43,2022/12/1 17:50,2022/12/1 18:11,0
US592A,1,91,2,2022/12/1 17:34,2022/12/1 17:33,0,2022/12/1 18:06,2022/12/1 18:36,,,,1
CA908K,1,4,2,2022/12/1 17:41,2022/12/1 17:33,52254,2022/12/1 18:21,2022/12/1 18:51,2022/12/1 17:43,2022/12/1 17:53,2022/12/1 18:22,0
YD270E,1,4,2,2022/12/1 17:36,2022/12/1 17:34,28511,2022/12/1 18:20,2022/12/1 18:50,2022/12/1 17:38,2022/12/1 17:45,2022/12/1 18:23,0
SV965A,1,4,2,2022/12/1 17:34,2022/12/1 17:34,68611,2022/12/1 18:12,2022/12/1 18:42,2022/12/1 17:43,2022/12/1 17:55,2022/12/1 18:13,0
ED761J,1,4,2,2022/12/1 17:34,2022/12/1 17:34,22081,2022/12/1 18:02,2022/12/1 18:32,2022/12/1 18:04,2022/12/1 18:25,2022/12/1 18:34,0
VP846E,1,6,2,,2022/12/1 17:34,0,2022/12/1 18:07,2022/12/1 18:37,,,,0
SJ890O,1,4,2,2022/12/1 17:34,2022/12/1 17:34,23600,2022/12/1 18:12,2022/12/1 18:42,2022/12/1 17:41,2022/12/1 17:47,2022/12/1 17:58,0
TD384W,1,4,2,2022/12/1 17:34,2022/12/1 17:34,61536,2022/12/1 18:26,2022/12/1 18:56,2022/12/1 17:57,2022/12/1 18:11,2022/12/1 18:24,0
NM895B,1,4,2,2022/12/1 17:34,2022/12/1 17:34,48834,2022/12/1 18:12,2022/12/1 18:42,2022/12/1 17:34,2022/12/1 17:45,2022/12/1 17:52,1
HU027O,1,4,2,2022/12/1 17:35,2022/12/1 17:34,14465,2022/12/1 17:57,2022/12/1 18:27,2022/12/1 17:58,2022/12/1 18:10,2022/12/1 18:17,0
HU849K,1,4,2,2022/12/1 17:34,2022/12/1 17:34,65790,2022/12/1 18:02,2022/12/1 18:32,2022/12/1 17:38,2022/12/1 17:49,2022/12/1 18:04,0
EV438I,1,4,2,2022/12/1 17:34,2022/12/1 17:34,66700,2022/12/1 18:02,2022/12/1 18:32,2022/12/1 17:37,2022/12/1 17:51,2022/12/1 17:59,1
XC509E,1,4,2,2022/12/1 17:34,2022/12/1 17:34,58101,2022/12/1 18:02,2022/12/1 18:32,2022/12/1 17:42,2022/12/1 17:58,2022/12/1 18:09,0
WP715B,1,4,2,2022/12/1 17:34,2022/12/1 17:34,18211,2022/12/1 18:12,2022/12/1 18:42,2022/12/1 17:39,2022/12/1 18:03,2022/12/1 18:23,0
ZT328A,1,4,2,2022/12/1 17:35,2022/12/1 17:34,28146,2022/12/1 18:12,2022/12/1 18:42,2022/12/1 17:45,2022/12/1 17:56,2022/12/1 18:10,0
CD540L,1,4,2,2022/12/1 17:35,2022/12/1 17:34,23821,2022/12/1 18:22,2022/12/1 18:52,2022/12/1 17:38,2022/12/1 17:47,2022/12/1 18:02,0
EX534W,1,4,2,2022/12/1 17:36,2022/12/1 17:34,3147,2022/12/1 18:32,2022/12/1 19:02,2022/12/1 17:38,2022/12/1 18:00,2022/12/1 18:33,0
NJ468P,1,4,2,2022/12/1 17:35,2022/12/1 17:34,27725,2022/12/1 17:57,2022/12/1 18:27,2022/12/1 17:39,2022/12/1 17:49,2022/12/1 17:56,0
NX680U,1,4,2,2022/12/1 17:48,2022/12/1 17:35,39730,2022/12/1 18:33,2022/12/1 19:03,2022/12/1 17:48,2022/12/1 17:52,2022/12/1 18:01,0
CH450M,1,4,2,2022/12/1 17:35,2022/12/1 17:35,20068,2022/12/1 18:08,2022/12/1 18:38,2022/12/1 17:43,2022/12/1 17:58,2022/12/1 18:06,0
GN409B,1,4,2,2022/12/1 17:35,2022/12/1 17:35,55157,2022/12/1 18:13,2022/12/1 18:43,2022/12/1 17:51,2022/12/1 18:00,2022/12/1 18:13,0
