order_id	order_no	user_id	shop_id	cart_item_list	item_total_price	tax_rate	sales_tax	user_coupon_id	discount_code	discount_price	total_price	time_type	order_state	receive_type	order_date	receive_date	approve_date	finish_date	created_at	updated_at	driver_id	delivery_charge	original_item_total_price	delivery_date	latest_delivery_date	accept_date	pickup_date	arrive_date	pass_date	item_discount_price	shop_delivery_area_id	user_delivery_area_id	local_area_flag
4003722	DV312C	5.14E+15	3393		1940	1.08	0	16604992	DELI-CREX9234	700	0	1	4	2	2021/9/28 17:04	2021/9/28 17:22	2021/9/28 17:04	2021/9/28 17:28	2021/9/28 17:04	2021/9/28 17:28	924	350	1940	2021/9/28 17:37	2021/9/28 18:07	2021/9/28 17:15	2021/9/28 17:30		2021/9/28 17:37	97	43	43	0
4003723	SP826J	6.57617E+15	236		2600	1.08	0	13842212	DELI-30923magazine001000	1000	0	1	4	2	2021/9/28 17:04	2021/9/28 17:37	2021/9/28 17:04	2021/9/28 17:11	2021/9/28 17:04	2021/9/28 17:11	1786	450	2600	2021/9/28 17:57	2021/9/28 18:27	2021/9/28 17:12	2021/9/28 17:18		2021/9/28 17:36	0	3	53	0
4003724	GA784H	6.08825E+15	81784		1820	1.08	0	16697473	DELI-30927magazine001000	1000	0	1	4	2	2021/9/28 17:04	2021/9/28 17:27	2021/9/28 17:05	2021/9/28 17:28	2021/9/28 17:04	2021/9/28 17:28	33920	300	1820	2021/9/28 17:37	2021/9/28 18:07	2021/9/28 17:18	2021/9/28 17:28		2021/9/28 17:41	0	280034	280027	0
4003725	BR928K	5.23414E+15	57184		1590	1.08	0	13474828	DELI-30923magazine001000	1000	0	1	4	2	2021/9/28 17:04	2021/9/28 17:37	2021/9/28 17:06	2021/9/28 17:13	2021/9/28 17:04	2021/9/28 17:13	12900	300	1590	2021/9/28 17:47	2021/9/28 18:17	2021/9/28 17:13	2021/9/28 17:22		2021/9/28 17:34	0	130030	130030	0
4003726	JV617P	5.82466E+15	28933		1280	1.08	0			0	0	1	4	2	2021/9/28 17:04	2021/9/28 17:22	2021/9/28 17:05	2021/9/28 17:26	2021/9/28 17:04	2021/9/28 17:26	39608	350	1280	2021/9/28 17:37	2021/9/28 18:07	2021/9/28 17:13	2021/9/28 17:26		2021/9/28 17:48	0	23	22	0
4003727	KT508E	6.12953E+15	68070		1540	1.08	0	7573416	DELI-invite_IY359U	1000	0	1	4	2	2021/9/28 17:04	2021/9/28 17:14	2021/9/28 17:05	2021/9/28 17:05	2021/9/28 17:04	2021/9/28 17:05	6900	300	1540	2021/9/28 17:24	2021/9/28 17:54	2021/9/28 17:05	2021/9/28 17:24		2021/9/28 17:30	77	110104	110104	0
4003728	CS197Q	5.6665E+15	58761		1540	1.08	0	13191414	DELI-invite_ZV904Y	1000	0	1	4	2	2021/9/28 17:04	2021/9/28 17:37	2021/9/28 17:07	2021/9/28 17:17	2021/9/28 17:04	2021/9/28 17:17	43962	300	1540	2021/9/28 17:47	2021/9/28 18:17	2021/9/28 17:17	2021/9/28 17:26		2021/9/28 17:33	77	110164	110164	0
4003729	IX587X	6.51835E+15	31450		2758	1.08	0	13097149	DELI-invite_HN956T	1000	0	1	4	2	2021/9/28 17:04	2021/9/28 17:22	2021/9/28 17:05	2021/9/28 17:22	2021/9/28 17:04	2021/9/28 17:22	14224	400	2758	2021/9/28 17:37	2021/9/28 18:07	2021/9/28 17:13	2021/9/28 17:22		2021/9/28 17:35	137	270035	270036	0
4003730	AI201N	6.06663E+15	72525		1780	1.08	0	6322487	DELI-f1ae9a4	1250	0	1	4	2	2021/9/28 17:04	2021/9/28 17:27	2021/9/28 17:05	2021/9/28 17:20	2021/9/28 17:04	2021/9/28 17:20	7783	300	1780	2021/9/28 17:37	2021/9/28 18:07	2021/9/28 17:18	2021/9/28 17:24		2021/9/28 17:31	89	120058	120058	0
4003731	WX381L	6.49529E+15	56452		1500	1.08	0	6228327	DELI-invite_MZ867X	1000	0	1	5	2	2021/9/28 17:04	2021/9/28 17:22			2021/9/28 17:04	2021/9/28 17:05	0	300	1500	2021/9/28 17:32	2021/9/28 18:02					75	110073	110073	1
4003732	PI708I	4.83038E+15	78048		1690	1.08	0	13363865	DELI-30923magazine001000	1000	0	1	4	2	2021/9/28 17:05	2021/9/28 17:28	2021/9/28 17:06	2021/9/28 17:14	2021/9/28 17:05	2021/9/28 17:14	53386	500	1690	2021/9/28 17:48	2021/9/28 18:18	2021/9/28 17:15	2021/9/28 17:27		2021/9/28 17:47	0	120004	130191	0
4003733	EC128X	6.64819E+15	49636		1500	1.08	0	13195844	DELI-f749p61	1250	0	1	4	2	2021/9/28 17:05	2021/9/28 17:18	2021/9/28 17:05	2021/9/28 17:12	2021/9/28 17:05	2021/9/28 17:12	42197	350	1500	2021/9/28 17:33	2021/9/28 18:03	2021/9/28 17:05	2021/9/28 17:16		2021/9/28 17:28	75	140109	140090	1
4003734	KQ603X	6.56357E+15	29822		1630	1.08	0	13184498	DELI-SPTN6789	1000	0	1	91	2	2021/9/28 17:05	2021/9/28 17:28	2021/9/28 17:06		2021/9/28 17:05	2021/9/28 17:12	0	300	1630	2021/9/28 17:38	2021/9/28 18:08					81	140222	140222	1
4003735	IP734K	5.60785E+15	32655		550	1.08	0			0	0	1	4	1	2021/9/28 17:05	2021/9/28 17:23	2021/9/28 17:05	2021/9/28 17:11	2021/9/28 17:05	2021/9/28 17:11										0			0
4003736	MP702Y	6.10158E+15	41780		1670	1.08	0	6712500	DELI-DELI-KJXM39826685	1500	0	1	4	2	2021/9/28 17:05	2021/9/28 17:33	2021/9/28 17:05	2021/9/28 17:25	2021/9/28 17:05	2021/9/28 17:25	37942	300	1670	2021/9/28 17:43	2021/9/28 18:13	2021/9/28 17:24	2021/9/28 17:36		2021/9/28 17:42	83	270046	270046	0
4003737	FO563D	4.75446E+15	2757		1680	1.08	0	13219169	DELI-HALF-GI576P	300	0	1	4	2	2021/9/28 17:05	2021/9/28 17:18	2021/9/28 17:06	2021/9/28 17:11	2021/9/28 17:05	2021/9/28 17:11	46967	300	1680	2021/9/28 17:28	2021/9/28 17:58	2021/9/28 17:10	2021/9/28 17:17		2021/9/28 17:26	84	3	24	0
4003738	LQ425A	6.41948E+15	18753		1530	1.08	0	16559668	DELI-tpg-eg77s5	1250	0	1	91	2	2021/9/28 17:05	2021/9/28 17:38	2021/9/28 17:05		2021/9/28 17:05	2021/9/28 17:11	0	300	1530	2021/9/28 17:48	2021/9/28 18:18					76	220031	220031	1
4003739	RQ316B	5.87784E+15	76016		1510	1.08	0	16560826	DELI-30923famim500563908	500	0	1	4	2	2021/9/28 17:05	2021/9/28 17:18	2021/9/28 17:05	2021/9/28 17:17	2021/9/28 17:05	2021/9/28 17:17	23665	550	1510	2021/9/28 17:43	2021/9/28 18:13	2021/9/28 17:10	2021/9/28 17:22		2021/9/28 17:43	75	53	46	0
4003740	BQ354R	6.24246E+15	55557		650	1.08	0	7880920	sorry-00001	500	0	1	4	2	2021/9/28 17:05	2021/9/28 17:23	2021/9/28 17:06	2021/9/28 17:11	2021/9/28 17:05	2021/9/28 17:11	34797	300	650	2021/9/28 17:33	2021/9/28 18:03	2021/9/28 17:10	2021/9/28 17:30		2021/9/28 17:43	0	130149	130149	1
4003741	JC513Q	6.66546E+15	81761		1280	1.08	0	16725727	FREE-GZSU5893	550	0	1	4	2	2021/9/28 17:05	2021/9/28 17:28	2021/9/28 17:07	2021/9/28 17:16	2021/9/28 17:05	2021/9/28 17:16	14332	550	1280	2021/9/28 17:53	2021/9/28 18:23	2021/9/28 17:16	2021/9/28 17:32		2021/9/28 17:51	0	2	18	0
4003742	NF182Q	6.61752E+15	42224		1750	1.08	0	16368321	DELI-30923newuser0001000	1000	0	1	4	2	2021/9/28 17:05	2021/9/28 17:28	2021/9/28 17:06	2021/9/28 17:16	2021/9/28 17:05	2021/9/28 17:16	30960	550	1750	2021/9/28 17:53	2021/9/28 18:23	2021/9/28 17:16	2021/9/28 17:30		2021/9/28 17:53	87	10003	10014	0
4003743	NG281D	5.82327E+15	74494		1515	1.08	0	16656515	DELI-30927livestp1839475	1000	0	1	4	2	2021/9/28 17:05	2021/9/28 17:23	2021/9/28 17:05	2021/9/28 17:09	2021/9/28 17:05	2021/9/28 17:09	36169	450	1515	2021/9/28 17:43	2021/9/28 18:13	2021/9/28 17:10	2021/9/28 17:15		2021/9/28 17:31	75	11	8	0
4003744	KM298G	5.05892E+15	67913		1500	1.08	0	16720640	DELI-invite_UW182S	1000	0	1	4	2	2021/9/28 17:05	2021/9/28 17:28	2021/9/28 17:06	2021/9/28 17:27	2021/9/28 17:05	2021/9/28 17:27	40160	350	1500	2021/9/28 17:43	2021/9/28 18:13	2021/9/28 17:19	2021/9/28 17:30		2021/9/28 17:38	75	270086	270208	0
4003745	GY415D	6.4515E+15	69449		1600	1.08	0	16725396	DELI-SPLT5629	1200	0	1	4	2	2021/9/28 17:05	2021/9/28 17:18	2021/9/28 17:05	2021/9/28 17:14	2021/9/28 17:05	2021/9/28 17:14	22070	350	1600	2021/9/28 17:33	2021/9/28 18:03	2021/9/28 17:09	2021/9/28 17:16		2021/9/28 17:31	0	140003	140003	0
4003746	HE463N	6.22501E+15	8895		700	1.08	0			0	0	1	4	1	2021/9/28 17:05	2021/9/28 17:38	2021/9/28 17:06	2021/9/28 17:17	2021/9/28 17:05	2021/9/28 17:17										0			0
4003747	ET125E	6.73208E+15	9599		1560	1.08	0	9854052	DELI-invite_JF067Q	1000	0	1	4	2	2021/9/28 17:05	2021/9/28 17:38	2021/9/28 17:08	2021/9/28 17:25	2021/9/28 17:05	2021/9/28 17:25	9977	300	1560	2021/9/28 17:48	2021/9/28 18:18	2021/9/28 17:27	2021/9/28 17:40		2021/9/28 17:44	78	130088	130072	0
4003748	HA594K	6.68826E+15	67846		580	1.08	0	16671024	DELI-30927newuser2001000	1000	0	1	4	2	2021/9/28 17:05	2021/9/28 17:28	2021/9/28 17:08	2021/9/28 17:24	2021/9/28 17:05	2021/10/1 18:12	51863	350	580	2021/9/28 17:43	2021/9/28 18:13	2021/9/28 17:08	2021/9/28 17:25		2021/9/28 17:33	0	460001	460001	1
4003749	KT758X	6.73261E+15	49632		3180	1.08	0	16677528	DELI-30927newuser3001000	1000	0	1	4	2	2021/9/28 17:05	2021/9/28 17:18	2021/9/28 17:06	2021/9/28 17:21	2021/9/28 17:05	2021/9/28 17:21	52036	550	3180	2021/9/28 17:43	2021/9/28 18:13	2021/9/28 17:06	2021/9/28 17:21		2021/9/28 17:35	159	140105	140007	1
4003750	WP937J	4.57987E+15	10294		1590	1.08	0			0	0	1	4	2	2021/9/28 17:05	2021/9/28 17:28	2021/9/28 17:06	2021/9/28 17:13	2021/9/28 17:05	2021/9/28 17:13	21032	450	1590	2021/9/28 17:48	2021/9/28 18:18	2021/9/28 17:13	2021/9/28 17:17		2021/9/28 17:35	0	53	46	0
4003751	OH246Z	5.67865E+15	63152		2350	1.08	0	16590222	DELI-tpg-eg77s5	1250	0	1	4	2	2021/9/28 17:05	2021/9/28 17:20	2021/9/28 17:06	2021/9/28 17:30	2021/9/28 17:05	2021/9/28 17:30	32929	300	2350	2021/9/28 17:30	2021/9/28 18:00	2021/9/28 17:11	2021/9/28 17:30		2021/9/28 17:35	117	340006	340006	0
4003752	ET726R	6.03356E+15	70752		1640	1.08	0	15683808	DELI-30923newuser0001000	1000	0	1	4	2	2021/9/28 17:05	2021/9/28 17:28	2021/9/28 17:08	2021/9/28 17:20	2021/9/28 17:05	2021/9/28 17:20	43715	300	1640	2021/9/28 17:38	2021/9/28 18:08	2021/9/28 17:19	2021/9/28 18:02		2021/9/28 18:09	0	230002	230002	0
4003753	IB103X	5.69991E+15	79430		1660	1.08	0	13231391	DELI-HALF-BT721J	500	0	1	4	2	2021/9/28 17:05	2021/9/28 17:23	2021/9/28 17:06	2021/9/28 17:07	2021/9/28 17:05	2021/9/28 17:07	47337	350	1660	2021/9/28 17:38	2021/9/28 18:08	2021/9/28 17:08	2021/9/28 17:19		2021/9/28 17:33	83	120087	130190	0
4003754	DC024P	4.72023E+15	48122		1650	1.08	0	13333842	DELI-30923magazine001000	1000	0	1	4	2	2021/9/28 17:05	2021/9/28 17:18	2021/9/28 17:06	2021/9/28 17:18	2021/9/28 17:06	2021/9/28 17:18	35998	400	1650	2021/9/28 17:33	2021/9/28 18:03	2021/9/28 17:10	2021/9/28 17:25		2021/9/28 17:37	0	130165	130166	0
4003755	JW259B	6.11403E+15	62134		1640	1.08	0	13715886	DELI-30923magazine001000	1000	0	1	91	2	2021/9/28 17:06	2021/9/28 17:29	2021/9/28 17:07		2021/9/28 17:06	2021/9/28 17:13	0	350	1640	2021/9/28 17:44	2021/9/28 18:14					0	400027	400029	1
4003756	GM821J	6.74602E+15	56636		1500	1.08	0	13888874	DELI-30923magazine001000	1000	0	1	4	2	2021/9/28 17:06	2021/9/28 17:16	2021/9/28 17:06	2021/9/28 17:17	2021/9/28 17:06	2021/9/28 17:17	28128	350	1500	2021/9/28 17:31	2021/9/28 18:01	2021/9/28 17:28	2021/9/28 17:37		2021/9/28 17:50	0	40003	40004	0
4003757	NY893N	6.12789E+15	61304		1720	1.08	0	16529030	DELI-HALF-TQ958Z	400	0	1	4	2	2021/9/28 17:06	2021/9/28 17:29	2021/9/28 17:07	2021/9/28 17:32	2021/9/28 17:06	2021/9/28 17:32	31535	300	1720	2021/9/28 17:39	2021/9/28 18:09	2021/9/28 17:21	2021/9/28 17:40		2021/9/28 17:50	86	130090	130090	0
4003758	QS576F	6.09437E+15	41613		1680	1.08	0	7623208	DELI-SPPS9545	1200	0	1	4	2	2021/9/28 17:06	2021/9/28 17:19	2021/9/28 17:06	2021/9/28 17:18	2021/9/28 17:06	2021/9/28 17:18	27296	350	1680	2021/9/28 17:34	2021/9/28 18:04	2021/9/28 17:10	2021/9/28 17:18		2021/9/28 17:32	0	38	130228	0
4003759	WA136Q	4.62742E+15	41520		2240	1.08	0	6649021	DELI-30901menupass000500	500	0	1	4	2	2021/9/28 17:06	2021/9/28 17:19	2021/9/28 17:06	2021/9/28 17:20	2021/9/28 17:06	2021/9/28 17:20	39718	300	2240	2021/9/28 17:29	2021/9/28 17:59	2021/9/28 17:10	2021/9/28 17:20		2021/9/28 17:31	112	30	130003	0
4003760	IM287L	6.47142E+15	51354		1500	1.08	0	16699279	DELI-30927magazine101000	1000	0	1	4	2	2021/9/28 17:06	2021/9/28 17:24	2021/9/28 17:06	2021/9/28 17:17	2021/9/28 17:06	2021/9/28 17:17	47543	300	1500	2021/9/28 17:34	2021/9/28 18:04	2021/9/28 17:06	2021/9/28 17:23		2021/9/28 17:29	0	130123	130124	1
4003761	RN632C	5.05708E+15	15778		11330	1.08	0			0	0	1	4	2	2021/9/28 17:06	2021/9/28 17:19	2021/9/28 17:06	2021/9/28 17:10	2021/9/28 17:06	2021/9/28 17:10	36697	300	11330	2021/9/28 17:29	2021/9/28 17:59	2021/9/28 17:10	2021/9/28 17:30		2021/9/28 17:39	0	78	78	0
4003762	PJ641C	5.66887E+15	8969		1880	1.08	0	6687331	DELI-30901menupass000500	500	0	1	4	2	2021/9/28 17:06	2021/9/28 17:19	2021/9/28 17:07	2021/9/28 17:14	2021/9/28 17:06	2021/9/28 17:14	24731	300	1880	2021/9/28 17:29	2021/9/28 17:59	2021/9/28 17:11	2021/9/28 17:19		2021/9/28 17:25	94	21	46	0
4003763	IZ375J	5.54489E+15	41056		1500	1.08	0	16656676	DELI-30927livestp1839475	1000	0	1	4	2	2021/9/28 17:06	2021/9/28 17:19	2021/9/28 17:07	2021/9/28 17:11	2021/9/28 17:06	2021/9/28 17:11	19910	450	1500	2021/9/28 17:39	2021/9/28 18:09	2021/9/28 17:10	2021/9/28 17:18		2021/9/28 17:26	75	400013	400040	0
4003764	JZ692V	5.34243E+15	80881		3160	1.08	0	16624156	DELI-HALF-FA527C	400	0	1	4	2	2021/9/28 17:06	2021/9/28 17:19	2021/9/28 17:07	2021/9/28 17:14	2021/9/28 17:06	2021/9/28 17:14	21661	450	3160	2021/9/28 17:39	2021/9/28 18:09	2021/9/28 17:10	2021/9/28 17:21		2021/9/28 17:31	0	70	71	0
4003765	GV651R	4.69988E+15	61418		1329	1.08	0	7524374	DELI-invite_ST985M	1000	0	1	4	2	2021/9/28 17:06	2021/9/28 17:19	2021/9/28 17:10	2021/9/28 17:12	2021/9/28 17:06	2021/9/28 17:12	1240	300	1329	2021/9/28 17:29	2021/9/28 17:59	2021/9/28 17:11	2021/9/28 17:27		2021/9/28 17:39	66	9	9	0
4003766	CM762Z	5.22266E+15	15437		1680	1.08	0	16531914	DELI-invite_ZR830Y	1000	0	1	4	2	2021/9/28 17:06	2021/9/28 17:14	2021/9/28 17:07	2021/9/28 17:21	2021/9/28 17:06	2021/9/28 17:21	26252	300	1680	2021/9/28 17:24	2021/9/28 17:54	2021/9/28 17:08	2021/9/28 17:21		2021/9/28 17:25	84	270010	270010	0
4003767	ZQ758G	6.60137E+15	71630		1590	1.08	0	13849109	DELI-30923magazine001000	1000	0	1	4	2	2021/9/28 17:06	2021/9/28 17:19	2021/9/28 17:07	2021/9/28 17:20	2021/9/28 17:06	2021/9/28 17:20	32123	350	1590	2021/9/28 17:34	2021/9/28 18:04	2021/9/28 17:10	2021/9/28 17:23		2021/9/28 17:32	0	130119	130121	0
4003768	GK706N	5.29128E+15	60634		1528	1.08	0	13246846	DELI-FES-VQ390X	1000	0	1	4	2	2021/9/28 17:06	2021/9/28 17:19	2021/9/28 17:12	2021/9/28 17:14	2021/9/28 17:06	2021/9/28 17:14	38979	300	1528	2021/9/28 17:29	2021/9/28 17:59	2021/9/28 17:13	2021/9/28 17:22		2021/9/28 17:32	76	19	19	0
4003769	BH017H	6.47858E+15	44781		1500	1.08	0	16574862	DELI-f4rlep5	1250	0	1	91	2	2021/9/28 17:06	2021/9/28 17:39	2021/9/28 17:09		2021/9/28 17:06	2021/9/28 17:15	0	500	1500	2021/9/28 17:59	2021/9/28 18:29					75	190002	190006	1
4003770	QJ674B	4.57712E+15	49222		1570	1.08	0	6772409	DELI-30902mpstrial003000	500	0	1	4	2	2021/9/28 17:07	2021/9/28 17:20	2021/9/28 17:07	2021/9/28 17:19	2021/9/28 17:07	2021/9/28 17:19	41527	350	1570	2021/9/28 17:35	2021/9/28 18:05	2021/9/28 17:11	2021/9/28 17:19		2021/9/28 17:30	78	110164	110164	0
4003771	ZI619O	5.85841E+15	40498		1650	1.08	0	16534697	DELI-HALF-RI749C	700	0	1	4	2	2021/9/28 17:07	2021/9/28 17:25	2021/9/28 17:07	2021/9/28 17:21	2021/9/28 17:07	2021/9/28 17:21	2939	550	1650	2021/9/28 17:50	2021/9/28 18:20	2021/9/28 17:16	2021/9/28 17:24		2021/9/28 17:41	82	82	140011	0
4003772	WD742V	4.82125E+15	41972		1580	1.08	0	16713281	DELI-30927magazine301000	1000	0	1	4	2	2021/9/28 17:07	2021/9/28 17:20	2021/9/28 17:07	2021/9/28 17:13	2021/9/28 17:07	2021/9/28 17:13	36717	450	1580	2021/9/28 17:40	2021/9/28 18:10	2021/9/28 17:12	2021/9/28 17:17		2021/9/28 17:33	79	53	45	0
4003773	IY972W	5.79445E+15	61245		1980	1.08	0	8585714	DELI-TWSP5678	1200	0	1	91	2	2021/9/28 17:07	2021/9/28 17:30	2021/9/28 17:08		2021/9/28 17:07	2021/9/28 17:13	0	450	1980	2021/9/28 17:50	2021/9/28 18:20					99	70001	70007	1
4003774	GB591Y	4.87812E+15	80263		2230	1.08	0	7879827	DELI-invite_XH403S	1000	0	1	4	2	2021/9/28 17:07	2021/9/28 17:30	2021/9/28 17:08	2021/9/28 17:25	2021/9/28 17:07	2021/9/28 17:25	11474	300	2230	2021/9/28 17:40	2021/9/28 18:10	2021/9/28 17:21	2021/9/28 17:37		2021/9/28 17:47	111	110104	110133	0
4003775	AB069K	5.75589E+15	41920		2640	1.08	0	15359154	DELI-30923newuser0001000	1000	0	1	4	2	2021/9/28 17:07	2021/9/28 17:40	2021/9/28 17:09	2021/9/28 17:26	2021/9/28 17:07	2021/9/28 17:26	27817	350	2640	2021/9/28 17:55	2021/9/28 18:25	2021/9/28 17:10	2021/9/28 17:26		2021/9/28 17:38	132	230124	230144	1
4003776	RU815B	5.39953E+15	10294		1190	1.08	0			0	0	1	4	2	2021/9/28 17:07	2021/9/28 17:30	2021/9/28 17:08	2021/9/28 17:20	2021/9/28 17:07	2021/9/28 17:20	28753	300	1190	2021/9/28 17:40	2021/9/28 18:10	2021/9/28 17:20	2021/9/28 17:27		2021/9/28 17:34	0	53	53	0
4003777	RG719B	4.60906E+15	54193		1280	1.08	0			0	0	1	4	2	2021/9/28 17:07	2021/9/28 17:28	2021/9/28 17:08	2021/9/28 17:17	2021/9/28 17:07	2021/9/28 17:17	21935	400	1280	2021/9/28 17:43	2021/9/28 18:13	2021/9/28 17:17	2021/9/28 17:37		2021/9/28 17:52	0	400037	400035	0
4003778	RX416P	6.56913E+15	66838		2000	1.08	0	13233875	DELI-HALF-AL293T	400	0	1	4	2	2021/9/28 17:07	2021/9/28 17:20	2021/9/28 17:08	2021/9/28 17:17	2021/9/28 17:08	2021/9/28 17:17	27238	500	2000	2021/9/28 17:40	2021/9/28 18:10	2021/9/28 17:11	2021/9/28 17:23		2021/9/28 17:39	100	53	47	0
4003779	RF213Q	5.23921E+15	30755		2380	1.08	0			0	0	1	4	2	2021/9/28 17:08	2021/9/28 18:11	2021/9/28 17:08	2021/9/28 17:53	2021/9/28 17:08	2021/9/28 17:53	53919	350	2380	2021/9/28 18:26	2021/9/28 18:56	2021/9/28 17:53	2021/9/28 18:08		2021/9/28 18:28	119	7	14	0
4003780	UT740O	5.56271E+15	46899		1630	1.08	0	16718695	DELI-f5efgm0	1250	0	1	4	2	2021/9/28 17:08	2021/9/28 17:29	2021/9/28 17:08	2021/9/28 17:14	2021/9/28 17:08	2021/9/28 17:14	55926	300	1630	2021/9/28 17:39	2021/9/28 18:09	2021/9/28 17:15	2021/9/28 17:25		2021/9/28 17:31	81	110016	110017	0
4003781	NO509M	5.62563E+15	51639		1580	1.08	0	13581944	DELI-30923magazine001000	1000	0	1	4	2	2021/9/28 17:08	2021/9/28 17:21	2021/9/28 17:08	2021/9/28 17:09	2021/9/28 17:08	2021/9/28 17:09	44395	450	1580	2021/9/28 17:41	2021/9/28 18:11	2021/9/28 17:11	2021/9/28 17:22		2021/9/28 17:36	0	130008	130009	0
4003782	DK975A	6.54166E+15	42177		1870	1.08	0	13111389	DELI-30917livestp1839475	1000	0	1	4	2	2021/9/28 17:08	2021/9/28 17:41	2021/9/28 17:11	2021/9/28 17:32	2021/9/28 17:08	2021/9/28 17:32	15257	350	1870	2021/9/28 17:56	2021/9/28 18:26	2021/9/28 17:40	2021/9/28 17:49		2021/9/28 17:57	93	78	76	0
4003783	UB405Q	5.39704E+15	44990		1530	1.08	0	13519488	DELI-30923magazine001000	1000	0	1	4	2	2021/9/28 17:08	2021/9/28 17:21	2021/9/28 17:09	2021/9/28 17:09	2021/9/28 17:08	2021/9/28 17:09	49053	500	1530	2021/9/28 17:41	2021/9/28 18:11	2021/9/28 17:12	2021/9/28 17:24		2021/9/28 17:36	0	260014	260018	0
4003784	JW529O	6.49529E+15	56452		1500	1.08	0	6228327	DELI-invite_MZ867X	1000	0	1	91	2	2021/9/28 17:08	2021/9/28 17:26	2021/9/28 17:08		2021/9/28 17:08	2021/9/28 17:14	0	300	1500	2021/9/28 17:36	2021/9/28 18:06					75	110073	110073	1
4003785	ZC078W	4.86221E+15	42208		1920	1.08	0	7768747	DELI-SPPS6549	1200	0	1	4	2	2021/9/28 17:08	2021/9/28 18:01	2021/9/28 17:09	2021/9/28 17:55	2021/9/28 17:08	2021/9/28 17:55	12651	500	1920	2021/9/28 18:21	2021/9/28 18:51	2021/9/28 17:51	2021/9/28 17:57		2021/9/28 18:21	96	140012	140047	0
4003786	HT592U	5.37493E+15	56758		1856	1.08	0	16555482	DELI-tpg-6p0iiq	1250	0	1	4	2	2021/9/28 17:08	2021/9/28 17:31	2021/9/28 17:08	2021/9/28 17:34	2021/9/28 17:08	2021/9/28 17:34	25676	500	1856	2021/9/28 17:51	2021/9/28 18:21	2021/9/28 17:22	2021/9/28 17:34		2021/9/28 17:50	92	10002	10004	0
4003787	TZ786L	5.46489E+15	8714		1560	1.08	0	13112181	DELI-30917livestp1839475	1000	0	1	4	2	2021/9/28 17:08	2021/9/28 17:51	2021/9/28 17:08	2021/9/28 17:23	2021/9/28 17:08	2021/9/28 17:23	44445	300	1560	2021/9/28 18:01	2021/9/28 18:31	2021/9/28 17:08	2021/9/28 17:23		2021/9/28 17:27	0	130115	130115	1
4003788	YH038A	5.8555E+15	47923		1680	1.08	0	13155880	DELI-invite_EO872D	1000	0	1	4	2	2021/9/28 17:08	2021/9/28 17:31	2021/9/28 17:08	2021/9/28 17:18	2021/9/28 17:08	2021/9/28 17:18	32541	300	1680	2021/9/28 17:41	2021/9/28 18:11	2021/9/28 17:09	2021/9/28 17:33		2021/9/28 17:44	84	140044	140044	1
4003789	LM234X	5.79017E+15	58574		1750	1.08	0	16725098	DELI-SPTF2298	1200	0	1	4	2	2021/9/28 17:08	2021/9/28 17:41	2021/9/28 17:09	2021/9/28 17:27	2021/9/28 17:08	2021/9/28 17:27	42849	350	1750	2021/9/28 17:56	2021/9/28 18:26	2021/9/28 17:09	2021/9/28 17:31		2021/9/28 17:42	0	120026	120086	1
4003790	JX214K	4.89631E+15	1164		1500	1.08	0	6081018	DELI-invite_HD283O	1000	0	1	4	2	2021/9/28 17:08	2021/9/28 17:36	2021/9/28 17:10	2021/9/28 17:17	2021/9/28 17:08	2021/9/28 17:17	14294	450	1500	2021/9/28 17:56	2021/9/28 18:26	2021/9/28 17:17	2021/9/28 17:25		2021/9/28 17:41	75	11	27	0
4003791	NB156B	6.39916E+15	42346		1500	1.08	0	7576552	DELI-AGSP5229	1200	0	1	4	2	2021/9/28 17:08	2021/9/28 17:31	2021/9/28 17:08	2021/9/28 17:08	2021/9/28 17:08	2021/9/28 17:08	22661	300	1500	2021/9/28 17:41	2021/9/28 18:11	2021/9/28 17:16	2021/9/28 17:25		2021/9/28 17:38	75	230003	230003	0
4003792	QX023I	5.58135E+15	22504		1842	1.08	0	15153154	DELI-30923newuser0001000	1000	0	1	4	2	2021/9/28 17:08	2021/9/28 17:21	2021/9/28 17:09	2021/9/28 17:18	2021/9/28 17:08	2021/9/28 17:18	52610	550	1842	2021/9/28 17:46	2021/9/28 18:16	2021/9/28 17:14	2021/9/28 17:23		2021/9/28 17:39	0	130084	130174	0
4003793	GL862L	5.59227E+15	15190		1950	1.08	0	7668240	DELI-SPSC8378	1200	0	1	4	2	2021/9/28 17:08	2021/9/28 17:26	2021/9/28 17:08	2021/9/28 17:22	2021/9/28 17:08	2021/9/28 17:22	40590	550	1950	2021/9/28 17:51	2021/9/28 18:21	2021/9/28 17:17	2021/9/28 17:26		2021/9/28 17:48	97	101	130088	0
4003794	WZ537K	4.57481E+15	51999		1580	1.08	0	16636502	DELI-tpg-eg77s5	1250	0	1	91	2	2021/9/28 17:08	2021/9/28 17:26	2021/9/28 17:09		2021/9/28 17:08	2021/9/28 17:15	0	300	1580	2021/9/28 17:36	2021/9/28 18:06					79	370001	370001	1
4003795	QH254A	5.4664E+15	22798		1500	1.08	0	16724702	DELI-SPTN6789	1000	0	1	4	2	2021/9/28 17:08	2021/9/28 17:21	2021/9/28 17:08	2021/9/28 17:18	2021/9/28 17:08	2021/9/28 17:18	27197	350	1500	2021/9/28 17:36	2021/9/28 18:06	2021/9/28 17:12	2021/9/28 17:23		2021/9/28 17:32	0	120022	120026	0
