order_id	order_no	user_id	shop_id	cart_item_list	item_total_price	tax_rate	sales_tax	user_coupon_id	discount_code	discount_price	total_price	time_type	order_state	receive_type	order_date	receive_date	approve_date	finish_date	created_at	updated_at	driver_id	delivery_charge	original_item_total_price	delivery_date	latest_delivery_date	accept_date	pickup_date	arrive_date	pass_date	item_discount_price	shop_delivery_area_id	user_delivery_area_id	local_area_flag
3988901	VQ806I	4.88355E+15	81766		1810	1.08	0	13378500	DELI-30923magazine001000	1000	0	1	4	2	2021/9/27 15:07	2021/9/27 15:30	2021/9/27 15:12	2021/9/27 15:24	2021/9/27 15:07	2021/9/27 15:24	38047	300	1810	2021/9/27 15:40	2021/9/27 16:10	2021/9/27 15:21	2021/9/27 15:24		2021/9/27 15:31	0	270004	270004	0
3988902	HQ758Z	5.65942E+15	81892		1880	1.08	0	16600507	DELI-invite_GV638K	1000	0	1	4	2	2021/9/27 15:07	2021/9/27 15:30	2021/9/27 15:08	2021/9/27 15:18	2021/9/27 15:07	2021/9/27 15:18	54317	300	1880	2021/9/27 15:40	2021/9/27 16:10	2021/9/27 15:19	2021/9/27 15:28		2021/9/27 15:37	94	45	53	0
3988903	DG825Y	4.56857E+15	83789		1177	1.08	0			0	0	1	4	1	2021/9/27 15:07	2021/9/27 15:20	2021/9/27 15:08	2021/9/27 15:18	2021/9/27 15:07	2021/9/27 15:18										0			0
3988904	JB754L	5.08801E+15	58771		1600	1.08	0	16638738	DELI-tpg-eg77s5	1250	0	1	4	2	2021/9/27 15:07	2021/9/27 15:40	2021/9/27 15:09	2021/9/27 15:32	2021/9/27 15:07	2021/9/27 15:32	24468	400	1600	2021/9/27 15:55	2021/9/27 16:25	2021/9/27 15:10	2021/9/27 15:47		2021/9/27 16:05	80	110085	110119	1
3988905	UR042I	5.11864E+15	69458		1100	1.08	0			0	0	1	4	2	2021/9/27 15:07	2021/9/27 15:20	2021/9/27 15:08	2021/9/27 15:11	2021/9/27 15:07	2021/9/27 15:11	50151	350	1100	2021/9/27 15:35	2021/9/27 16:05	2021/9/27 15:11	2021/9/27 15:25		2021/9/27 15:34	0	45	45	0
3988906	RX243K	4.8408E+15	43828		2022	1.08	0	6451743	DELI-invite_KD706Y	1000	0	1	4	2	2021/9/27 15:07	2021/9/27 15:25	2021/9/27 15:08	2021/9/27 15:12	2021/9/27 15:07	2021/9/27 15:12	31290	450	2022	2021/9/27 15:45	2021/9/27 16:15	2021/9/27 15:13	2021/9/27 15:22		2021/9/27 15:32	0	48	47	0
3988907	VZ602Q	6.56524E+15	42623		2028	1.08	0	6204886	DELI-invite_NB927K	1000	0	1	4	2	2021/9/27 15:08	2021/9/27 15:26	2021/9/27 15:09	2021/9/27 15:24	2021/9/27 15:08	2021/9/27 15:24	22974	350	2028	2021/9/27 15:41	2021/9/27 16:11	2021/9/27 15:18	2021/9/27 15:27		2021/9/27 15:32	0	130071	130070	0
3988908	TY419A	6.05171E+15	81746		1660	1.08	0	7681749	DELI-SPPS4366	1200	0	1	4	2	2021/9/27 15:08	2021/9/27 15:31	2021/9/27 15:08	2021/9/27 15:17	2021/9/27 15:08	2021/9/27 15:17	21935	300	1660	2021/9/27 15:41	2021/9/27 16:11	2021/9/27 15:17	2021/9/27 15:25		2021/9/27 15:30	83	400005	400005	0
3988909	TN475Q	5.68613E+15	29351		1500	1.08	0	2602690	DELI-invite_KQ315J	1000	0	1	4	2	2021/9/27 15:08	2021/9/27 15:21	2021/9/27 15:08	2021/9/27 15:14	2021/9/27 15:08	2021/9/27 15:14	30028	550	1500	2021/9/27 15:46	2021/9/27 16:16	2021/9/27 15:11	2021/9/27 15:17		2021/9/27 15:36	75	13	11	0
3988910	FN810B	6.42268E+15	16753		1560	1.08	0	13251311	DELI-tpg-eg77s5	1250	0	1	91	2	2021/9/27 15:08	2021/9/27 15:41	2021/9/27 15:10		2021/9/27 15:08	2021/9/27 15:16	0	400	1560	2021/9/27 15:56	2021/9/27 16:26					78	10029	10032	1
3988911	GI659X	6.74898E+15	51366		1520	1.08	0	16633532	DELI-invite_BZ975Y	1000	0	1	4	2	2021/9/27 15:08	2021/9/27 15:26	2021/9/27 15:10	2021/9/27 15:23	2021/9/27 15:08	2021/9/27 15:23	29403	475	1520	2021/9/27 15:41	2021/9/27 16:11	2021/9/27 15:21	2021/9/27 15:30		2021/9/27 15:45	0	140012	140065	0
3988912	VK520M	5.60322E+15	36562		750	1.08	0			0	0	1	4	2	2021/9/27 15:08	2021/9/27 15:18	2021/9/27 15:08	2021/9/27 15:10	2021/9/27 15:08	2021/9/27 15:10	19632	300	750	2021/9/27 15:28	2021/9/27 15:58	2021/9/27 15:09	2021/9/27 15:24		2021/9/27 15:38	0	68	68	0
3988913	CI451P	6.1414E+15	60429		1390	1.08	0	16569589	FREE-MTGD6389	450	0	1	4	2	2021/9/27 15:08	2021/9/27 15:21	2021/9/27 15:09	2021/9/27 15:16	2021/9/27 15:08	2021/9/27 15:16	45874	450	1390	2021/9/27 15:41	2021/9/27 16:11	2021/9/27 15:12	2021/9/27 15:30		2021/9/27 15:41	0	140001	140035	0
3988914	SC547H	5.48582E+15	7495		2190	1.08	0	16605616	DELI-210922MTGD6389_5427	300	0	1	4	2	2021/9/27 15:08	2021/9/27 15:41	2021/9/27 15:08	2021/9/27 15:24	2021/9/27 15:08	2021/9/27 15:24	23821	500	2190	2021/9/27 16:01	2021/9/27 16:31	2021/9/27 15:24	2021/9/27 15:33		2021/9/27 15:51	109	27	41	0
3988915	PV163X	6.06145E+15	40939		1870	1.08	0			0	0	1	4	2	2021/9/27 15:08	2021/9/27 15:31	2021/9/27 15:10	2021/9/27 15:17	2021/9/27 15:08	2021/9/27 15:17	47664	350	1870	2021/9/27 15:46	2021/9/27 16:16	2021/9/27 15:33	2021/9/27 15:40		2021/9/27 15:49	0	78	78	0
3988916	NH086S	5.26104E+15	39156		480	1.08	0			0	0	1	4	2	2021/9/27 15:08	2021/9/27 15:21	2021/9/27 15:10	2021/9/27 15:11	2021/9/27 15:08	2021/9/27 15:11	11838	400	480	2021/9/27 15:36	2021/9/27 16:06	2021/9/27 15:11	2021/9/27 15:22		2021/9/27 15:28	0	25	130051	0
3988917	RJ526E	5.64199E+15	18741		1530	1.08	0	13271359	DELI-30922livestp1839475	1000	0	1	4	2	2021/9/27 15:08	2021/9/27 15:41	2021/9/27 15:10	2021/9/27 15:24	2021/9/27 15:08	2021/9/27 15:24	49752	300	1530	2021/9/27 15:51	2021/9/27 16:21	2021/9/27 15:25	2021/9/27 15:37		2021/9/27 15:44	0	130090	140060	0
3988918	HT984M	5.75165E+15	41523		1630	1.08	0	13146972	DELI-PRAD3875	1200	0	1	4	2	2021/9/27 15:09	2021/9/27 15:22	2021/9/27 15:09	2021/9/27 15:25	2021/9/27 15:09	2021/9/27 15:25	23287	300	1630	2021/9/27 15:32	2021/9/27 16:02	2021/9/27 15:13	2021/9/27 15:25		2021/9/27 15:33	81	26	29	0
3988919	HW548N	6.1884E+15	6596		1600	1.08	0	13216027	DELI-invite_WE603Y	1000	0	1	4	2	2021/9/27 15:09	2021/9/27 15:32	2021/9/27 15:09	2021/9/27 15:15	2021/9/27 15:09	2021/9/27 15:15	33464	550	1600	2021/9/27 15:57	2021/9/27 16:27	2021/9/27 15:15	2021/9/27 15:34		2021/9/27 15:54	80	27	97	0
3988920	QY654X	6.51466E+15	81730		3720	1.08	0	2666041	DELI-invite_BD186I	1000	0	1	4	2	2021/9/27 15:09	2021/9/27 15:32	2021/9/27 15:10	2021/9/27 15:21	2021/9/27 15:09	2021/9/27 15:21	38979	350	3720	2021/9/27 15:47	2021/9/27 16:17	2021/9/27 15:21	2021/9/27 15:36		2021/9/27 15:44	186	24	10	0
3988921	JX807M	5.41355E+15	63436		1640	1.08	0	13237834	DELI-invite_UB935R	1000	0	1	91	2	2021/9/27 15:09	2021/9/27 15:34	2021/9/27 15:11		2021/9/27 15:09	2021/9/27 15:17	0	400	1640	2021/9/27 15:49	2021/9/27 16:19					82	140086	140088	1
3988922	UJ613O	6.44964E+15	51614		1670	1.08	0	16645032	DELI-tpg-eg77s5	1250	0	1	4	2	2021/9/27 15:09	2021/9/27 15:27	2021/9/27 15:11	2021/9/27 15:11	2021/9/27 15:09	2021/9/27 15:11	33227	300	1670	2021/9/27 15:37	2021/9/27 16:07	2021/9/27 15:12	2021/9/27 15:23		2021/9/27 15:33	83	110018	110018	0
3988923	SQ105N	6.65367E+15	57106		1620	1.08	0	16634072	DELI-tpg-ebkkz1	1250	0	1	91	2	2021/9/27 15:09	2021/9/27 15:27	2021/9/27 15:10		2021/9/27 15:09	2021/9/27 15:16	0	300	1620	2021/9/27 15:37	2021/9/27 16:07					81	110142	110130	1
3988924	UN084M	5.14009E+15	76408		1580	1.08	0	13448860	DELI-30923magazine001000	1000	0	1	4	2	2021/9/27 15:09	2021/9/27 15:27	2021/9/27 15:10	2021/9/27 15:19	2021/9/27 15:09	2021/9/27 15:19	27733	300	1580	2021/9/27 15:37	2021/9/27 16:07	2021/9/27 15:18	2021/9/27 15:28		2021/9/27 15:33	0	270085	270085	0
3988925	JX586F	5.12277E+15	1719		1536	1.08	0	2625084	DELI-invite_EP426R	1000	0	1	4	2	2021/9/27 15:09	2021/9/27 15:17	2021/9/27 15:10	2021/9/27 15:23	2021/9/27 15:09	2021/9/27 15:23	36591	300	1536	2021/9/27 15:27	2021/9/27 15:57	2021/9/27 15:12	2021/9/27 15:23		2021/9/27 15:32	76	21	84	0
3988926	HV519R	6.13804E+15	45525		1503	1.08	0	16605402	DELI-CREX9234	700	0	1	4	2	2021/9/27 15:09	2021/9/27 15:22	2021/9/27 15:21	2021/9/27 15:21	2021/9/27 15:09	2021/9/27 15:21	50810	300	1503	2021/9/27 15:32	2021/9/27 16:02	2021/9/27 15:22	2021/9/27 15:32		2021/9/27 15:40	0	62	62	0
3988927	VU542U	6.0842E+15	54187		1834	1.08	0	5936665	DELI-invite_XW570N	1000	0	1	4	2	2021/9/27 15:10	2021/9/27 15:20	2021/9/27 15:10	2021/9/27 15:18	2021/9/27 15:10	2021/9/27 15:18	7038	350	1834	2021/9/27 15:35	2021/9/27 16:05	2021/9/27 15:11	2021/9/27 15:18		2021/9/27 15:28	91	24	24	0
3988928	DC597W	5.73179E+15	56227		1500	1.08	0	2917809	DELI-tpg-ef2yt5	1000	0	1	4	2	2021/9/27 15:10	2021/9/27 15:28	2021/9/27 15:12	2021/9/27 15:31	2021/9/27 15:10	2021/9/27 15:31	32849	300	1500	2021/9/27 15:38	2021/9/27 16:08	2021/9/27 15:22	2021/9/27 15:34		2021/9/27 15:38	75	260022	260022	0
3988929	LW518E	5.44098E+15	58771		1630	1.08	0	13160078	DELI-LOCAL-JH698X	500	0	1	91	2	2021/9/27 15:10	2021/9/27 15:43	2021/9/27 15:11		2021/9/27 15:10	2021/9/27 15:17	0	350	1630	2021/9/27 15:58	2021/9/27 16:28					81	110085	110085	1
3988930	JV416C	5.63367E+15	45518		1516	1.08	0	6575837	DELI-invite_TC508U	1000	0	1	4	2	2021/9/27 15:10	2021/9/27 15:23	2021/9/27 15:16	2021/9/27 15:16	2021/9/27 15:10	2021/9/27 15:16	39866	300	1516	2021/9/27 15:33	2021/9/27 16:03	2021/9/27 15:16	2021/9/27 15:27		2021/9/27 15:32	75	10003	10003	0
3988931	QA827D	4.99792E+15	71628		1830	1.08	0	14469328	DELI-30923newuser0001000	1000	0	1	4	2	2021/9/27 15:10	2021/9/27 15:23	2021/9/27 15:10	2021/9/27 15:20	2021/9/27 15:10	2021/9/27 15:20	24113	350	1830	2021/9/27 15:38	2021/9/27 16:08	2021/9/27 15:14	2021/9/27 15:20		2021/9/27 15:30	0	130004	130005	0
3988932	ES984V	5.14641E+15	61096		650	1.08	0	16645631	FREE-MTGD6389	300	0	1	4	2	2021/9/27 15:10	2021/9/27 15:23	2021/9/27 15:10	2021/9/27 15:21	2021/9/27 15:10	2021/9/27 15:21	52627	300	650	2021/9/27 15:33	2021/9/27 16:03	2021/9/27 15:19	2021/9/27 15:21		2021/9/27 15:28	0	130001	130001	0
3988933	AL942C	6.12516E+15	1461		1710	1.08	0	16645191	DELI-tpg-7sxvhe	1250	0	1	4	2	2021/9/27 15:10	2021/9/27 15:28	2021/9/27 15:11	2021/9/27 15:16	2021/9/27 15:10	2021/9/27 15:16	46288	450	1710	2021/9/27 15:48	2021/9/27 16:18	2021/9/27 15:16	2021/9/27 15:30		2021/9/27 15:47	85	130040	130069	0
3988934	RT462V	5.68253E+15	48606		1222	1.08	0			0	0	1	4	2	2021/9/27 15:10	2021/9/27 15:23	2021/9/27 15:11	2021/9/27 15:29	2021/9/27 15:11	2021/9/27 15:29	489	400	1222	2021/9/27 15:38	2021/9/27 16:08	2021/9/27 15:14	2021/9/27 15:33		2021/9/27 15:53	0	23	53	0
3988935	RE283C	6.17034E+15	48093		1890	1.08	0	13259266	DELI-tpg-eg77s5	1250	0	1	4	2	2021/9/27 15:11	2021/9/27 15:29	2021/9/27 15:11	2021/9/27 15:24	2021/9/27 15:11	2021/9/27 15:24	22579	450	1890	2021/9/27 15:49	2021/9/27 16:19	2021/9/27 15:19	2021/9/27 15:34		2021/9/27 15:45	0	400001	400009	0
3988936	OZ759R	6.62681E+15	9106		1550	1.08	0	16545184	DELI-invite_HQ697Q	1000	0	1	4	2	2021/9/27 15:11	2021/9/27 15:29	2021/9/27 15:12	2021/9/27 15:15	2021/9/27 15:11	2021/9/27 15:15	28982	400	1550	2021/9/27 15:44	2021/9/27 16:14	2021/9/27 15:15	2021/9/27 15:24		2021/9/27 15:34	77	29	30	0
3988937	FQ491X	4.80501E+15	63339		3345	1.08	0	16644668	DELI-f69wo9c	1250	0	1	4	2	2021/9/27 15:11	2021/9/27 15:34	2021/9/27 15:11	2021/9/27 15:35	2021/9/27 15:11	2021/9/27 15:35	31567	450	3345	2021/9/27 15:54	2021/9/27 16:24	2021/9/27 15:25	2021/9/27 15:35		2021/9/27 15:45	167	230003	230092	0
3988938	TA874E	5.40769E+15	39157		128	1.08	0	13190118	DELI-SPTF3783	1200	0	1	4	2	2021/9/27 15:11	2021/9/27 15:24	2021/9/27 15:15	2021/9/27 15:15	2021/9/27 15:11	2021/10/1 11:54	23075	500	128	2021/9/27 15:44	2021/9/27 16:14	2021/9/27 15:16	2021/9/27 15:24		2021/9/27 15:40	80	70	66	0
3988939	DU816F	4.86719E+15	48806		1960	1.08	0	6053641	DELI-invite_PC861O	1000	0	1	4	2	2021/9/27 15:11	2021/9/27 15:29	2021/9/27 15:12	2021/9/27 15:29	2021/9/27 15:11	2021/9/27 15:29	49456	400	1960	2021/9/27 15:44	2021/9/27 16:14	2021/9/27 15:22	2021/9/27 15:37		2021/9/27 15:55	0	10001	10003	0
3988940	XD536X	4.5919E+15	63843		1680	1.08	0	16644239	DELI-GJWY4598	700	0	1	4	2	2021/9/27 15:11	2021/9/27 15:44	2021/9/27 15:13	2021/9/27 15:20	2021/9/27 15:11	2021/9/27 15:20	24253	400	1680	2021/9/27 15:59	2021/9/27 16:29	2021/9/27 15:20	2021/9/27 15:28		2021/9/27 15:38	0	130218	130216	0
3988941	BM876Q	5.916E+15	56949		2200	1.08	0			0	0	1	4	2	2021/9/27 15:12	2021/9/27 15:30	2021/9/27 15:12	2021/9/27 15:27	2021/9/27 15:12	2021/9/27 15:27	32360	400	2200	2021/9/27 15:45	2021/9/27 16:15	2021/9/27 15:22	2021/9/27 15:43		2021/9/27 15:53	0	270121	270085	0
3988942	TK041I	5.59898E+15	58603		1500	1.08	0	8581708	DELI-TWSP5678	1200	0	1	4	2	2021/9/27 15:12	2021/9/27 15:45	2021/9/27 15:13	2021/9/27 15:27	2021/9/27 15:12	2021/9/27 15:27	53015	350	1500	2021/9/27 16:00	2021/9/27 16:30	2021/9/27 15:30	2021/9/27 15:43		2021/9/27 15:59	75	140009	140009	0
3988943	SL937J	5.63367E+15	45517		1516	1.08	0	6575838	DELI-invite_TC508U	1000	0	1	4	2	2021/9/27 15:12	2021/9/27 15:25	2021/9/27 15:14	2021/9/27 15:14	2021/9/27 15:12	2021/9/27 15:14	25220	300	1516	2021/9/27 15:35	2021/9/27 16:05	2021/9/27 15:16	2021/9/27 15:20		2021/9/27 15:23	75	10003	10003	0
3988944	SG398V	4.90844E+15	62035		1760	1.08	0	16606915	DELI-CREX9234	700	0	1	4	2	2021/9/27 15:12	2021/9/27 15:35	2021/9/27 15:14	2021/9/27 15:43	2021/9/27 15:12	2021/9/27 15:43	39391	300	1760	2021/9/27 15:45	2021/9/27 16:15	2021/9/27 15:28	2021/9/27 15:43		2021/9/27 15:47	88	270015	270015	0
3988945	NL734O	6.66811E+15	80903		1600	1.08	0	9792924	DELI-30914livestp2378968	1000	0	1	4	2	2021/9/27 15:12	2021/9/27 15:22	2021/9/27 15:12	2021/9/27 15:18	2021/9/27 15:12	2021/9/27 15:18	26727	400	1600	2021/9/27 15:37	2021/9/27 16:07	2021/9/27 15:13	2021/9/27 15:20		2021/9/27 15:36	80	3	23	0
3988946	AJ509K	6.45269E+15	8259		1650	1.08	0	6683914	DELI-30901menupass000500	500	0	1	4	2	2021/9/27 15:12	2021/9/27 15:45	2021/9/27 15:13	2021/9/27 15:25	2021/9/27 15:12	2021/9/27 15:25	6825	300	1650	2021/9/27 15:55	2021/9/27 16:25	2021/9/27 15:25	2021/9/27 15:39		2021/9/27 15:43	82	7	7	0
3988947	BR170H	5.93671E+15	44825		1560	1.08	0	2609464	DELI-invite_QU123Z	1000	0	1	4	2	2021/9/27 15:12	2021/9/27 15:35	2021/9/27 15:13	2021/9/27 15:21	2021/9/27 15:12	2021/9/27 15:21	3492	300	1560	2021/9/27 15:45	2021/9/27 16:15	2021/9/27 15:21	2021/9/27 15:31		2021/9/27 15:39	78	2	2	0
3988948	HF957T	6.60338E+15	46099		1512	1.08	0	16645660	DELI-GJWY4598	700	0	1	4	2	2021/9/27 15:12	2021/9/27 15:25	2021/9/27 15:12	2021/9/27 15:28	2021/9/27 15:12	2021/9/27 15:28	30029	450	1512	2021/9/27 15:45	2021/9/27 16:15	2021/9/27 15:16	2021/9/27 15:30		2021/9/27 15:39	0	130084	130080	0
3988949	PE978Y	6.1884E+15	16674		1630	1.08	0	13216028	DELI-invite_WE603Y	1000	0	1	4	2	2021/9/27 15:12	2021/9/27 15:20	2021/9/27 15:13	2021/9/27 15:14	2021/9/27 15:12	2021/9/27 15:14	31465	350	1630	2021/9/27 15:35	2021/9/27 16:05	2021/9/27 15:15	2021/9/27 15:26		2021/9/27 15:40	81	25	97	0
3988950	HS318C	6.7165E+15	77087		1510	1.08	0	13257964	DELI-HALF-DO614U	300	0	1	4	2	2021/9/27 15:12	2021/9/27 15:25	2021/9/27 15:12	2021/9/27 15:16	2021/9/27 15:12	2021/9/27 15:16	1240	300	1510	2021/9/27 15:35	2021/9/27 16:05	2021/9/27 15:16	2021/9/27 15:43		2021/9/27 15:49	75	21	21	0
3988951	ZX803D	5.40669E+15	49217		1540	1.08	0	9784038	DELI-invite_RM956C	1000	0	1	4	2	2021/9/27 15:12	2021/9/27 15:25	2021/9/27 15:12	2021/9/27 15:31	2021/9/27 15:12	2021/9/27 15:31	35880	300	1540	2021/9/27 15:35	2021/9/27 16:05	2021/9/27 15:27	2021/9/27 15:38		2021/9/27 15:43	0	120084	120084	0
3988952	VA309Q	5.27562E+15	66970		1533	1.08	0	13486289	DELI-30923magazine001000	1000	0	1	4	2	2021/9/27 15:12	2021/9/27 15:30	2021/9/27 15:13	2021/9/27 15:24	2021/9/27 15:12	2021/9/27 15:24	48326	400	1533	2021/9/27 15:45	2021/9/27 16:15	2021/9/27 15:22	2021/9/27 15:55		2021/9/27 16:05	0	400001	400002	0
3988953	EI619K	5.63367E+15	24943		1500	1.08	0	6575839	DELI-invite_TC508U	1000	0	1	4	2	2021/9/27 15:13	2021/9/27 15:46	2021/9/27 15:15	2021/9/27 15:19	2021/9/27 15:13	2021/9/27 15:19	24229	300	1500	2021/9/27 15:56	2021/9/27 16:26	2021/9/27 15:20	2021/9/27 15:23		2021/9/27 15:29	75	10003	10003	0
3988954	NA702H	6.15516E+15	800		2200	1.08	0			0	0	1	4	2	2021/9/27 15:13	2021/9/27 15:26	2021/9/27 15:13	2021/9/27 15:22	2021/9/27 15:13	2021/9/27 15:22	26871	350	2200	2021/9/27 15:41	2021/9/27 16:11	2021/9/27 15:18	2021/9/27 15:22		2021/9/27 15:31	110	3	3	0
3988955	CJ701Y	4.84343E+15	51070		933	1.08	0	13203854	DELI-invite_FA703M	1000	0	1	4	2	2021/9/27 15:13	2021/9/27 15:26	2021/9/27 15:16	2021/9/27 15:17	2021/9/27 15:13	2021/9/27 15:17	39718	550	933	2021/9/27 15:51	2021/9/27 16:21	2021/9/27 15:17	2021/9/27 15:28		2021/9/27 15:42	46	28	16	0
3988956	WG178A	5.55441E+15	46358		1910	1.08	0	16562847	DELI-f9q61bf	1250	0	1	4	2	2021/9/27 15:13	2021/9/27 15:38	2021/9/27 15:13	2021/9/27 15:25	2021/9/27 15:13	2021/9/27 15:25	30952	300	1910	2021/9/27 15:48	2021/9/27 16:18	2021/9/27 15:25	2021/9/27 15:30		2021/9/27 15:34	95	10016	10013	0
3988957	MF849Q	6.57202E+15	84074		1500	1.08	0	13841086	DELI-30923magazine001000	1000	0	1	4	2	2021/9/27 15:13	2021/9/27 15:36	2021/9/27 15:14	2021/9/27 15:24	2021/9/27 15:13	2021/9/27 15:24	52895	500	1500	2021/9/27 15:56	2021/9/27 16:26	2021/9/27 15:28	2021/9/27 15:42		2021/9/27 15:55	0	130128	130122	0
3988958	MK135P	4.59915E+15	79208		1540	1.08	0	6244466	DELI-invite_KJ567I	1000	0	1	4	2	2021/9/27 15:13	2021/9/27 15:31	2021/9/27 15:14	2021/9/27 15:25	2021/9/27 15:13	2021/9/27 15:25	32759	500	1540	2021/9/27 15:51	2021/9/27 16:21	2021/9/27 15:22	2021/9/27 15:39		2021/9/27 15:58	77	40004	40003	0
3988959	OF560T	6.43819E+15	70772		1744	1.08	0	2553742	DELI-invite_AJ174A	1000	0	1	4	2	2021/9/27 15:13	2021/9/27 15:31	2021/9/27 15:14	2021/9/27 15:28	2021/9/27 15:13	2021/9/27 15:28	20768	350	1744	2021/9/27 15:46	2021/9/27 16:16	2021/9/27 15:22	2021/9/27 15:38		2021/9/27 15:47	87	7	14	0
3988960	CK981L	5.5336E+15	62104		1560	1.08	0	16609410	DELI-PRAD3875	1200	0	1	91	2	2021/9/27 15:13	2021/9/27 15:56	2021/9/27 15:15		2021/9/27 15:13	2021/9/27 15:21	0	350	1560	2021/9/27 16:11	2021/9/27 16:41					78	130143	110067	1
3988961	UW743E	5.91117E+15	41425		2323	1.08	0	13660207	DELI-30923magazine001000	1000	0	1	4	2	2021/9/27 15:13	2021/9/27 15:26	2021/9/27 15:15	2021/9/27 15:29	2021/9/27 15:13	2021/9/27 15:29	28505	350	2323	2021/9/27 15:41	2021/9/27 16:11	2021/9/27 15:19	2021/9/27 15:29		2021/9/27 15:37	0	270020	270020	0
3988962	PV847A	4.56841E+15	69458		1630	1.08	0	16644400	DELI-GJWY4598	700	0	1	4	2	2021/9/27 15:13	2021/9/27 15:26	2021/9/27 15:14	2021/9/27 15:21	2021/9/27 15:14	2021/9/27 15:21	15282	350	1630	2021/9/27 15:41	2021/9/27 16:11	2021/9/27 15:17	2021/9/27 15:21		2021/9/27 15:29	0	45	23	0
3988963	JT762S	5.88007E+15	64439		1500	1.08	0	13651611	DELI-30923magazine001000	1000	0	1	4	2	2021/9/27 15:13	2021/9/27 15:26	2021/9/27 15:14	2021/9/27 15:17	2021/9/27 15:14	2021/9/27 15:17	28945	400	1500	2021/9/27 15:41	2021/9/27 16:11	2021/9/27 15:17	2021/9/27 15:35		2021/9/27 15:52	0	27	13	0
3988964	VZ028N	6.3648E+15	36894		1890	1.08	0	13214381	DELI-HALF-MP192C	300	0	1	4	2	2021/9/27 15:14	2021/9/27 15:27	2021/9/27 15:14	2021/9/27 15:27	2021/9/27 15:14	2021/9/27 15:27	30011	350	1890	2021/9/27 15:42	2021/9/27 16:12	2021/9/27 15:18	2021/9/27 15:27		2021/9/27 15:36	94	3	23	0
3988965	CM320T	5.33347E+15	2029		1790	1.08	0	16529675	DELI-tpg-eg77s5	1250	0	1	4	2	2021/9/27 15:14	2021/9/27 15:52	2021/9/27 15:14	2021/9/27 15:25	2021/9/27 15:14	2021/9/27 15:25	53975	550	1790	2021/9/27 16:17	2021/9/27 16:47	2021/9/27 15:25	2021/9/27 15:32		2021/9/27 15:55	89	38	67	0
3988966	JU176H	6.70882E+15	62091		1570	1.08	0	13210997	DELI-SPTF4985	1200	0	1	4	2	2021/9/27 15:14	2021/9/27 15:47	2021/9/27 15:14	2021/9/27 15:47	2021/9/27 15:14	2021/9/27 15:47	32062	300	1570	2021/9/27 15:57	2021/9/27 16:27	2021/9/27 15:38	2021/9/27 15:47		2021/9/27 15:56	0	3	3	0
3988967	JT724Q	5.16066E+15	41338		1630	1.08	0	6767118	DELI-30902mpstrial003000	500	0	1	4	2	2021/9/27 15:14	2021/9/27 15:27	2021/9/27 15:15	2021/9/27 15:25	2021/9/27 15:14	2021/9/27 15:25	24989	450	1630	2021/9/27 15:47	2021/9/27 16:17	2021/9/27 15:18	2021/9/27 15:31		2021/9/27 15:42	81	84	83	0
3988968	ZU812Z	5.20473E+15	5946		1930	1.08	0	16645049	DELI-SPTF5344	1200	0	1	4	2	2021/9/27 15:14	2021/9/27 15:22	2021/9/27 15:15	2021/9/27 15:17	2021/9/27 15:14	2021/9/27 15:17	20364	650	1930	2021/9/27 15:47	2021/9/27 16:17	2021/9/27 15:16	2021/9/27 15:22		2021/9/27 15:36	96	140022	64	0
3988969	WP361S	4.87899E+15	71629		1640	1.08	0	13377204	DELI-30923magazine001000	1000	0	1	4	2	2021/9/27 15:14	2021/9/27 15:27	2021/9/27 15:17	2021/9/27 15:32	2021/9/27 15:14	2021/9/27 15:32	50607	350	1640	2021/9/27 15:42	2021/9/27 16:12	2021/9/27 15:19	2021/9/27 15:32		2021/9/27 15:38	0	110106	110105	0
3988970	IY347N	4.66191E+15	54369		1598	1.08	0	16644347	DELI-CKWQ5869	500	0	1	4	2	2021/9/27 15:14	2021/9/27 15:32	2021/9/27 15:15	2021/9/27 15:21	2021/9/27 15:14	2021/9/27 15:21	48777	300	1598	2021/9/27 15:42	2021/9/27 16:12	2021/9/27 15:15	2021/9/27 15:36		2021/9/27 15:49	0	140067	140067	1
3988971	QP649R	5.60687E+15	51298		1590	1.08	0	13099971	DELI-invite_PI085G	1000	0	1	4	2	2021/9/27 15:14	2021/9/27 15:32	2021/9/27 15:15	2021/9/27 15:24	2021/9/27 15:15	2021/9/27 15:24	28803	300	1590	2021/9/27 15:42	2021/9/27 16:12	2021/9/27 15:24	2021/9/27 15:28		2021/9/27 15:34	79	65	63	0
3988972	RG376H	6.53228E+15	18823		1540	1.08	0	7580624	DELI-SPPS4366	1200	0	1	4	2	2021/9/27 15:15	2021/9/27 15:48	2021/9/27 15:15	2021/9/27 15:31	2021/9/27 15:15	2021/9/27 15:31	22877	450	1540	2021/9/27 16:08	2021/9/27 16:38	2021/9/27 15:32	2021/9/27 15:43		2021/9/27 16:04	0	400004	400005	0
3988973	LJ831J	6.46814E+15	56370		1530	1.08	0	16618335	DELI-NWLN2823	1200	0	1	4	2	2021/9/27 15:15	2021/9/27 15:33	2021/9/27 15:15	2021/9/27 15:34	2021/9/27 15:15	2021/9/27 15:34	12559	300	1530	2021/9/27 15:43	2021/9/27 16:13	2021/9/27 15:16	2021/9/27 15:36		2021/9/27 15:41	0	120068	120068	1
