order_id,user_id,driver_id,ordered_at,amount,coupon,is_cancel,rating,delivery_min
ORD10111,U1007,D281,2024/11/9 18:23,1530,1,0,4.1,21.8
ORD13947,U1219,D261,2024/11/9 18:25,1564,1,0,4.3,28.4
ORD17726,U1434,D219,2024/11/9 18:32,2655,1,0,4.2,20.2
ORD19622,U1541,D309,2024/11/9 18:33,,0,1,,
ORD14685,U1260,D259,2024/11/9 18:43,2784,1,0,4.6,24.7
ORD17465,U1419,D285,2024/11/9 18:46,1373,0,0,4,23.5
ORD24103,U1790,D238,2024/11/9 18:48,2578,0,0,4.2,23.2
ORD17578,U1426,D303,2024/11/9 18:55,1920,0,0,3.9,31.1
ORD19346,U1525,D269,2024/11/9 19:06,1399,0,0,4.1,27.2
ORD13017,U1164,D305,2024/11/9 19:09,3100,1,0,4.3,24.1
ORD14994,U1276,D293,2024/11/9 19:21,1574,0,0,4.3,24.4
ORD18468,U1472,D279,2024/11/9 19:22,2960,0,0,3.9,34.9
ORD14792,U1264,D220,2024/11/9 19:27,2741,1,0,3.9,27.2
ORD11761,U1095,D216,2024/11/9 19:38,2611,1,0,4.4,19.5
ORD21252,U1633,D261,2024/11/9 19:39,1347,0,0,4.4,27.8
ORD16223,U1341,D242,2024/11/9 19:45,2309,0,0,4,26.4
ORD14326,U1237,D260,2024/11/9 19:45,2404,0,0,4.3,22.2
ORD17735,U1434,D303,2024/11/9 19:46,1424,0,0,4.2,28
ORD15301,U1291,D223,2024/11/9 19:56,2555,0,0,4,35
ORD22524,U1701,D243,2024/11/9 20:07,2713,1,0,4.1,25.1
ORD12090,U1118,D303,2024/11/9 20:13,1361,0,0,4.3,29.2
ORD14652,U1259,D263,2024/11/9 20:19,1422,1,0,4,25.4
ORD15703,U1312,D263,2024/11/9 20:40,1989,0,0,4.4,28.5
ORD18375,U1466,D244,2024/11/9 20:46,1857,1,0,3.6,31.9
ORD18121,U1453,D296,2024/11/9 20:49,2070,0,0,4.7,26.1
ORD21095,U1627,D256,2024/11/9 20:53,3128,1,0,4,23.7
ORD16246,U1344,D244,2024/11/9 21:00,2863,0,0,3.8,28.9
ORD14221,U1230,D313,2024/11/9 21:01,2852,1,0,4.3,23.2
ORD17053,U1394,D296,2024/11/9 21:22,3147,0,0,4.8,23.1
ORD12202,U1121,D234,2024/11/9 21:25,2929,1,0,4,34.7
ORD20352,U1582,D221,2024/11/9 21:27,,1,1,,
ORD17585,U1426,D300,2024/11/9 21:28,,0,1,,
ORD14828,U1266,D208,2024/11/9 21:29,1973,0,0,4.1,30.8
ORD12831,U1151,D282,2024/11/9 21:35,1355,1,0,4,31.7
ORD24075,U1789,D217,2024/11/9 21:35,2860,1,0,4.3,35.1
ORD13897,U1217,D268,2024/11/9 21:59,2953,0,0,4.5,25.5
ORD22230,U1684,D235,2024/11/9 21:59,1914,0,0,4.5,22
ORD17660,U1430,D200,2024/11/9 21:59,2557,0,0,4.3,24.9
ORD16109,U1333,D273,2024/11/9 22:15,3016,0,0,4.3,26.2
ORD21819,U1664,D239,2024/11/9 22:24,2984,0,0,4.1,32.1
ORD14130,U1227,D262,2024/11/9 22:47,2481,1,0,4.1,20.7
ORD10153,U1011,D282,2024/11/9 22:54,1667,0,0,4.4,28.4
ORD12057,U1114,D309,2024/11/9 22:55,1562,0,0,4,28.2
ORD16436,U1353,D259,2024/11/9 22:56,1886,0,0,4.2,21.9
ORD10679,U1039,D227,2024/11/9 23:21,1370,0,0,4.3,32.8
ORD10558,U1032,D303,2024/11/9 23:28,1587,0,0,4.1,31.7
ORD13449,U1193,D267,2024/11/9 23:46,3022,0,0,4.7,27.5
ORD21527,U1649,D223,2024/11/10 0:45,2646,1,0,4.8,22
ORD22011,U1675,D302,2024/11/10 2:22,1659,1,0,4.6,31.3
ORD23776,U1771,D268,2024/11/10 5:30,,0,1,,
ORD12460,U1134,D233,2024/11/10 5:36,,1,1,,
ORD16645,U1364,D216,2024/11/10 6:04,1348,1,0,3.9,22.9
ORD10665,U1038,D209,2024/11/10 6:53,2378,1,0,3.8,25
ORD15838,U1319,D243,2024/11/10 7:37,2557,0,0,3.9,21.7
ORD11033,U1058,D283,2024/11/10 7:58,3155,0,0,4.1,27
ORD22361,U1691,D288,2024/11/10 8:01,1787,1,0,3.5,22
ORD18799,U1495,D239,2024/11/10 8:23,2314,0,0,4.2,29.4
ORD19625,U1541,D282,2024/11/10 8:23,1663,1,0,4.2,21
ORD11153,U1062,D309,2024/11/10 8:26,1660,0,0,4.4,25.8
ORD20734,U1601,D232,2024/11/10 8:47,2250,1,0,4.2,24.8
ORD13135,U1168,D254,2024/11/10 8:51,1374,0,0,4.1,23.6
ORD16944,U1386,D211,2024/11/10 9:05,1942,0,0,3.7,22.6
ORD13844,U1213,D260,2024/11/10 9:05,1690,0,0,4.5,25.1
ORD22146,U1680,D216,2024/11/10 9:12,2622,0,0,4.8,25.2
ORD10712,U1040,D220,2024/11/10 9:21,2633,1,0,4,26.5
ORD22194,U1682,D278,2024/11/10 9:26,2192,0,0,4.4,26.7
ORD15859,U1320,D288,2024/11/10 9:26,2265,0,0,4,25.4
ORD20126,U1566,D295,2024/11/10 9:30,2033,0,0,4.3,29.4
ORD14561,U1252,D311,2024/11/10 9:32,1263,1,0,3.7,31.8
ORD16218,U1341,D306,2024/11/10 9:33,1577,1,0,4.7,23
ORD16371,U1351,D263,2024/11/10 9:47,1527,1,0,4.1,21
ORD19729,U1544,D282,2024/11/10 9:49,1861,1,0,4,28.9
ORD12311,U1126,D300,2024/11/10 10:06,2470,0,0,4.7,27.6
ORD17716,U1433,D251,2024/11/10 10:21,1806,0,0,4.2,26.8
ORD13657,U1205,D237,2024/11/10 10:31,3174,0,0,3.9,25.4
ORD22262,U1688,D291,2024/11/10 10:57,2875,1,0,4.2,26.8
ORD13539,U1197,D214,2024/11/10 11:04,2726,0,0,4.2,28.5
ORD14333,U1237,D276,2024/11/10 11:08,3199,0,0,4.4,28.1
ORD10192,U1013,D295,2024/11/10 11:09,1523,1,0,4.1,22.4
ORD12672,U1144,D243,2024/11/10 11:18,1456,0,0,3.7,25
ORD18766,U1494,D239,2024/11/10 11:18,1808,0,0,4.2,26.4
ORD16051,U1330,D225,2024/11/10 11:28,1308,1,0,4,20.8
ORD15441,U1298,D282,2024/11/10 11:29,1819,0,0,4.5,24.6
ORD23588,U1763,D276,2024/11/10 11:54,1558,0,0,4.1,27.5
ORD18862,U1498,D300,2024/11/10 11:55,3098,1,0,4.4,24.5
ORD15345,U1292,D318,2024/11/10 11:57,2454,0,0,4.6,25
ORD15277,U1290,D295,2024/11/10 12:00,2936,1,0,4,22.1
ORD14230,U1231,D309,2024/11/10 12:05,2914,1,0,4.7,25.7
ORD15456,U1298,D282,2024/11/10 12:08,2297,1,0,4,25.8
ORD18961,U1503,D225,2024/11/10 12:11,2733,1,0,4.3,27.8
ORD21863,U1670,D254,2024/11/10 12:12,2982,1,0,4,30.5
ORD15695,U1312,D256,2024/11/10 12:14,2704,0,0,4.4,24.7
ORD19743,U1544,D227,2024/11/10 12:19,1610,0,0,3.9,28.7
ORD20292,U1579,D316,2024/11/10 12:25,3042,1,0,3.9,26.5
ORD16611,U1362,D202,2024/11/10 12:28,2979,0,0,4.4,26.5
ORD19769,U1545,D290,2024/11/10 12:32,1829,0,0,4.4,27.2
ORD15702,U1312,D286,2024/11/10 12:34,,0,1,,
ORD12010,U1111,D259,2024/11/10 12:40,3144,0,0,4.2,24.8
ORD15361,U1293,D210,2024/11/10 12:45,2139,0,0,3.4,26.3
ORD20178,U1572,D317,2024/11/10 12:50,2287,0,0,3.8,32.4
ORD20979,U1621,D261,2024/11/10 12:50,1868,1,0,4,25.5
ORD10036,U1002,D272,2024/11/10 12:52,1474,1,0,4.3,23
ORD16951,U1386,D211,2024/11/10 12:52,1452,1,0,4.4,24.7
ORD16768,U1374,D226,2024/11/10 12:59,2871,0,0,4.5,24.1
ORD18608,U1483,D213,2024/11/10 13:02,2717,0,0,4,23.2
ORD12296,U1126,D263,2024/11/10 13:03,2035,0,0,4.4,27.4
ORD10849,U1047,D211,2024/11/10 13:07,2947,1,0,4.7,22.9
ORD12595,U1141,D272,2024/11/10 13:14,3017,1,0,4.4,25.5
ORD20726,U1600,D290,2024/11/10 13:18,2577,0,0,3.6,28.5
ORD23202,U1746,D256,2024/11/10 13:20,1782,0,0,3.9,23.1
ORD21320,U1637,D290,2024/11/10 13:20,2875,1,0,4,25.2
ORD16929,U1386,D283,2024/11/10 13:20,2762,0,0,4.6,28.7
ORD21754,U1659,D309,2024/11/10 13:21,1496,0,0,4.5,24.5
ORD23121,U1742,D295,2024/11/10 13:26,1470,0,0,4,22.6
ORD20432,U1584,D263,2024/11/10 13:35,2922,0,0,4.4,22.8
ORD10407,U1023,D240,2024/11/10 13:39,2527,0,0,4.2,22.4
ORD21641,U1655,D228,2024/11/10 13:47,1767,0,0,4.3,23.6
ORD23327,U1750,D310,2024/11/10 14:12,1298,0,0,4,30.1
ORD17449,U1418,D272,2024/11/10 14:23,1212,0,0,4.5,27
ORD13063,U1165,D260,2024/11/10 14:31,2827,0,0,4,25.3
ORD16185,U1338,D250,2024/11/10 14:33,,1,1,,
ORD17299,U1411,D272,2024/11/10 14:37,1405,0,0,3.9,26.7
ORD22158,U1681,D265,2024/11/10 14:40,2802,0,0,3.9,24.3
ORD23117,U1741,D228,2024/11/10 14:40,1449,1,0,4,29.9
ORD14101,U1225,D263,2024/11/10 14:44,1804,0,0,4.4,26.5
ORD10747,U1041,D315,2024/11/10 14:46,1817,0,0,4.6,25.3
ORD13399,U1188,D247,2024/11/10 14:53,2338,0,0,4.2,29
ORD23952,U1779,D282,2024/11/10 15:00,1308,0,0,4.3,23.1
ORD15793,U1316,D282,2024/11/10 15:01,1748,1,0,3.9,24.5
ORD13831,U1213,D292,2024/11/10 15:09,2301,1,0,4.5,28.3
ORD18035,U1444,D267,2024/11/10 15:13,2569,0,0,4.2,24.6
ORD20691,U1600,D208,2024/11/10 15:21,,0,1,,
ORD11706,U1092,D300,2024/11/10 15:27,2361,1,0,4.3,27.3
ORD12347,U1127,D207,2024/11/10 15:29,2401,1,0,4.3,29.1
ORD17148,U1400,D304,2024/11/10 15:31,2982,1,0,4.3,24
ORD19511,U1534,D250,2024/11/10 15:40,2634,0,0,4.5,27.7
ORD17024,U1392,D204,2024/11/10 15:43,3123,0,0,4.2,23.4
ORD12666,U1144,D259,2024/11/10 15:51,2139,0,0,5,21.7
ORD10606,U1035,D296,2024/11/10 15:53,1290,1,0,4.6,27.1
ORD15806,U1317,D256,2024/11/10 16:00,2023,1,0,3.9,26.5
ORD20266,U1579,D208,2024/11/10 16:02,2842,0,0,4.6,27.6
ORD11734,U1093,D244,2024/11/10 16:11,2981,0,0,4.1,24.8
ORD16084,U1331,D205,2024/11/10 16:14,2251,0,0,4.1,26.9
ORD18939,U1501,D252,2024/11/10 16:17,1812,0,0,3.8,21.7
ORD18801,U1495,D255,2024/11/10 16:17,1517,1,0,4.1,26.3
ORD21384,U1645,D202,2024/11/10 16:18,1896,0,0,4.5,20.7
ORD20739,U1601,D270,2024/11/10 16:18,2698,1,0,4.3,27.4
ORD22675,U1710,D219,2024/11/10 16:28,2515,0,0,4,30.1
ORD12124,U1118,D263,2024/11/10 16:32,3193,0,0,5,23.2
ORD14236,U1231,D290,2024/11/10 16:32,3122,1,0,4.1,26.2
ORD15506,U1300,D295,2024/11/10 16:36,1785,0,0,4.4,21.6
ORD16309,U1347,D263,2024/11/10 16:53,1811,0,0,4.4,23.4
ORD21231,U1633,D276,2024/11/10 17:16,3171,0,0,4.1,26.8
ORD18558,U1478,D214,2024/11/10 17:17,1838,1,0,4.4,24.7
ORD11457,U1078,D307,2024/11/10 17:19,2028,0,0,4.1,25.2
ORD19880,U1556,D228,2024/11/10 17:23,1303,0,0,4.2,27.7
ORD20550,U1590,D275,2024/11/10 17:24,1392,0,0,3.8,26.8
ORD19581,U1538,D292,2024/11/10 17:27,1664,0,0,4.5,27.5
ORD21609,U1655,D265,2024/11/10 17:32,2337,0,0,4.3,22.1
ORD23263,U1749,D311,2024/11/10 17:37,1860,1,0,4.2,25.7
ORD16959,U1386,D272,2024/11/10 17:39,2087,0,0,4.6,24.1
ORD11896,U1103,D315,2024/11/10 17:57,1274,0,0,4,25.6
ORD14394,U1240,D301,2024/11/10 18:17,2427,0,0,4.2,29
ORD20007,U1562,D256,2024/11/10 18:21,1752,1,0,4.4,24
ORD16543,U1358,D314,2024/11/10 18:40,1730,1,0,4.3,26.2
ORD13185,U1173,D310,2024/11/10 18:50,1628,1,0,4.1,25.8
ORD18485,U1472,D233,2024/11/10 19:01,1698,0,0,4.3,31.8
ORD10946,U1053,D264,2024/11/10 19:13,1442,0,0,4.5,25
ORD18105,U1452,D302,2024/11/10 19:15,3062,0,0,3.9,33.7
ORD18825,U1495,D283,2024/11/10 19:18,2923,1,0,3.8,28.6
ORD14160,U1228,D318,2024/11/10 19:18,2785,0,0,3.5,34.7
ORD23870,U1775,D303,2024/11/10 19:26,2773,0,0,4.6,24.8
ORD20629,U1594,D220,2024/11/10 19:40,1282,0,0,4.1,24.1
ORD21479,U1647,D262,2024/11/10 19:41,2503,0,0,4.2,26.3
ORD14974,U1274,D295,2024/11/10 19:44,1647,0,0,4.1,25.9
ORD12277,U1125,D302,2024/11/10 19:48,2443,1,0,4.3,30.3
ORD18189,U1455,D246,2024/11/10 19:50,3064,0,0,4.1,31.5
ORD22711,U1712,D300,2024/11/10 19:55,3191,0,0,4.4,29
ORD21058,U1625,D280,2024/11/10 19:55,1621,0,0,3.8,34.9
ORD17682,U1431,D274,2024/11/10 19:57,3010,0,0,4,26.3
ORD18580,U1480,D286,2024/11/10 19:58,1441,1,0,3.8,28.2
ORD15288,U1291,D309,2024/11/10 19:59,1624,1,0,4.4,23.6
ORD11511,U1080,D271,2024/11/10 20:02,2883,0,0,4.6,32.3
ORD13583,U1202,D220,2024/11/10 20:07,1517,0,0,3.9,22.5
ORD13921,U1218,D219,2024/11/10 20:10,2601,0,0,4.5,28.2
ORD17851,U1437,D261,2024/11/10 20:10,1942,0,0,4.2,33.1
ORD23230,U1747,D226,2024/11/10 20:29,2657,0,0,4.4,27.3
ORD13833,U1213,D261,2024/11/10 20:40,3030,0,0,4.7,27.2
ORD21532,U1649,D316,2024/11/10 20:47,2552,0,0,3.8,31.8
ORD10383,U1021,D296,2024/11/10 20:52,1443,0,0,4.6,26.8
ORD11177,U1062,D218,2024/11/10 21:02,3162,0,0,3.5,35.7
ORD15322,U1292,D318,2024/11/10 21:08,2617,0,0,4,29.3
ORD22466,U1697,D260,2024/11/10 21:35,2168,0,0,4.3,30.5
ORD18568,U1479,D267,2024/11/10 21:36,3144,1,0,4.1,23.5
ORD17736,U1434,D231,2024/11/10 21:40,2202,0,0,4.1,26.8
ORD13442,U1193,D306,2024/11/10 21:45,1469,0,0,4,23.4
ORD20756,U1602,D293,2024/11/10 21:48,2364,0,0,4.7,18.7
ORD16974,U1387,D295,2024/11/10 21:49,2146,1,0,4.4,25.3
ORD12100,U1118,D231,2024/11/10 21:55,,0,1,,
ORD11222,U1067,D269,2024/11/10 22:01,1664,1,0,4.1,29.7
ORD19244,U1521,D316,2024/11/10 22:18,,0,1,,
ORD15671,U1311,D227,2024/11/10 22:20,2840,1,0,4.6,29
ORD12911,U1157,D250,2024/11/10 22:25,1557,0,0,4.3,35.3
ORD21015,U1624,D226,2024/11/10 22:28,1881,1,0,4.1,22.3
ORD15851,U1320,D284,2024/11/10 22:36,1378,0,0,4.3,23.8
ORD12008,U1111,D213,2024/11/10 22:37,2538,0,0,4.5,28.2
ORD23940,U1779,D223,2024/11/10 22:40,2926,0,0,3.8,32.7
ORD15305,U1291,D309,2024/11/10 22:44,2958,0,0,3.8,34
ORD19722,U1544,D227,2024/11/10 22:48,1848,0,0,3.8,30
ORD18421,U1469,D254,2024/11/10 22:49,2326,0,0,3.8,33.2
ORD15931,U1323,D205,2024/11/10 22:52,1873,0,0,4.5,25.5
ORD17928,U1441,D219,2024/11/10 22:57,1560,0,0,4.7,28.2
ORD19343,U1525,D259,2024/11/10 22:58,2407,0,0,4.5,28.2
ORD12859,U1154,D243,2024/11/10 23:00,2343,0,0,4.4,26.9
ORD21941,U1672,D302,2024/11/10 23:06,2104,0,0,3.7,32.9
ORD22370,U1692,D300,2024/11/10 23:08,1324,0,0,4.3,28.9
ORD14888,U1268,D303,2024/11/10 23:10,2316,1,0,4.6,31.3
ORD15193,U1286,D218,2024/11/10 23:16,2892,1,0,3.9,31.4
ORD20206,U1575,D300,2024/11/10 23:27,1215,0,0,4.2,28.7
ORD11593,U1086,D295,2024/11/10 23:29,1472,1,0,4.1,25.7
ORD22353,U1691,D274,2024/11/10 23:34,2358,0,0,4.4,23.2
ORD12673,U1144,D243,2024/11/10 23:39,2012,0,0,4.8,25.5
ORD11155,U1062,D227,2024/11/10 23:44,1764,0,0,4.2,28.5
ORD17335,U1412,D227,2024/11/10 23:45,2053,0,0,4.7,23.1
ORD17019,U1391,D296,2024/11/10 23:46,,0,1,,
ORD15595,U1308,D290,2024/11/10 23:47,1622,0,0,4.5,29.2
ORD20573,U1590,D280,2024/11/10 23:50,2080,0,0,3.7,25.6
ORD10509,U1028,D291,2024/11/10 23:51,1821,1,0,3.6,28.7
ORD18736,U1493,D305,2024/11/11 0:09,1738,1,0,3.9,27.5
ORD14886,U1268,D263,2024/11/11 2:17,,0,1,,
ORD11662,U1090,D206,2024/11/11 3:43,1451,1,0,4.3,26.8
ORD23678,U1767,D293,2024/11/11 4:56,3197,1,0,4.5,23
ORD14778,U1263,D304,2024/11/11 6:05,2058,0,0,4.5,26
ORD20468,U1586,D231,2024/11/11 6:28,2482,0,0,4.3,22.6
ORD18673,U1488,D278,2024/11/11 6:32,2312,0,0,4.1,22.5
ORD17643,U1429,D212,2024/11/11 6:33,1244,0,0,4.3,24.9
ORD18110,U1452,D302,2024/11/11 6:44,3096,1,0,4.4,28.6
ORD21288,U1635,D206,2024/11/11 6:45,2969,1,0,4.3,22.8
ORD12948,U1159,D212,2024/11/11 6:45,1964,0,0,4.2,21.7
ORD22692,U1710,D263,2024/11/11 6:51,1240,0,0,4.1,27.9
ORD14968,U1274,D205,2024/11/11 7:00,2250,0,0,4.2,24.6
ORD19104,U1511,D273,2024/11/11 7:35,3007,0,0,4.4,23.3
ORD18314,U1462,D200,2024/11/11 7:46,2765,1,0,4.7,25.7
ORD22755,U1716,D286,2024/11/11 7:53,2418,1,0,4.2,27.7
ORD23736,U1770,D250,2024/11/11 8:06,2045,0,0,4.1,21.6
ORD17533,U1423,D221,2024/11/11 8:34,2662,0,0,4.4,29.8
ORD18220,U1457,D203,2024/11/11 8:39,1270,0,0,4.3,22.1
ORD14463,U1246,D270,2024/11/11 9:06,1327,0,0,4.8,25.7
ORD21656,U1656,D210,2024/11/11 9:23,2318,0,0,4.7,28.7
ORD13892,U1217,D267,2024/11/11 9:30,1876,0,0,4,22.6
ORD16979,U1388,D258,2024/11/11 9:30,2231,0,0,4.3,24.8
ORD14375,U1238,D227,2024/11/11 9:38,,0,1,,
ORD16136,U1335,D292,2024/11/11 9:42,2483,0,0,4.6,25
ORD14008,U1221,D223,2024/11/11 9:51,2414,0,0,4.3,22.1
ORD20519,U1588,D236,2024/11/11 10:01,1587,0,0,4,22.5
ORD15284,U1291,D227,2024/11/11 10:09,1838,0,0,4.7,26.3
ORD14632,U1255,D316,2024/11/11 10:19,1693,0,0,5,18.9
ORD17213,U1403,D270,2024/11/11 10:20,1403,1,0,4.3,28.3
ORD10165,U1011,D208,2024/11/11 10:31,1738,1,0,4.1,26.1
ORD10463,U1027,D246,2024/11/11 11:06,1815,0,0,4.1,26.7
ORD23825,U1774,D290,2024/11/11 11:12,1927,0,0,4.5,26.2
ORD19386,U1527,D231,2024/11/11 11:14,1956,0,0,4.6,25.7
ORD10891,U1049,D223,2024/11/11 11:29,2817,0,0,4.8,26.6
ORD23424,U1756,D263,2024/11/11 11:35,3076,1,0,4,21.9
ORD20982,U1622,D276,2024/11/11 11:52,3054,0,0,4.1,21.8
ORD15439,U1297,D205,2024/11/11 12:03,2143,1,0,4.1,24.5
ORD21040,U1625,D280,2024/11/11 12:08,1571,0,0,4.9,25.5
ORD11787,U1098,D219,2024/11/11 12:15,2061,0,0,3.9,24.9
ORD23240,U1748,D226,2024/11/11 12:21,2182,1,0,4,24.9
ORD13750,U1209,D244,2024/11/11 12:30,1463,0,0,3.9,24.4
ORD15963,U1326,D262,2024/11/11 12:38,2130,0,0,4.5,26
ORD15037,U1278,D233,2024/11/11 12:47,1396,1,0,4.4,30.4
ORD18874,U1499,D311,2024/11/11 13:04,2835,0,0,3.9,24
ORD19736,U1544,D290,2024/11/11 13:05,1247,0,0,4.4,24.3
ORD18823,U1495,D318,2024/11/11 13:05,1208,0,0,4.7,23.3
ORD13940,U1219,D292,2024/11/11 13:19,2543,1,0,4.3,25.9
ORD22018,U1675,D202,2024/11/11 13:24,2946,0,0,4.2,24.2
ORD16506,U1357,D298,2024/11/11 13:29,3006,0,0,3.9,21.4
ORD18543,U1478,D268,2024/11/11 13:38,2554,0,0,4.3,24.6
ORD20664,U1596,D263,2024/11/11 13:44,2087,0,0,4.3,32.4
ORD11070,U1059,D219,2024/11/11 13:49,2774,0,0,4.1,25.7
ORD16459,U1355,D267,2024/11/11 13:50,1806,0,0,4.2,26.5
ORD13834,U1213,D276,2024/11/11 13:52,1611,1,0,4.3,26
ORD21984,U1673,D213,2024/11/11 13:55,3106,1,0,3.6,26.9
ORD18565,U1479,D268,2024/11/11 14:02,2667,1,0,4.7,23.5
ORD21972,U1673,D243,2024/11/11 14:12,2429,1,0,4.6,24
ORD16782,U1377,D275,2024/11/11 14:12,3169,0,0,4,26.9
ORD11776,U1096,D293,2024/11/11 14:32,2970,1,0,4.4,24
ORD17255,U1406,D231,2024/11/11 14:47,1755,0,0,4,24.9
ORD13969,U1220,D219,2024/11/11 14:53,2711,1,0,4.4,30.5
ORD11551,U1083,D213,2024/11/11 14:56,2490,1,0,4.1,26.9
ORD15961,U1326,D211,2024/11/11 15:02,2754,1,0,4.7,27.5
ORD15613,U1309,D310,2024/11/11 15:07,2932,0,0,4.3,25.8
ORD19368,U1527,D303,2024/11/11 15:18,2131,1,0,4.2,25
ORD17859,U1437,D279,2024/11/11 15:26,1588,0,0,4.3,27.6
ORD12819,U1151,D206,2024/11/11 15:35,1626,0,0,4.7,26.1
ORD12373,U1128,D254,2024/11/11 15:38,2976,1,0,4.6,23.2
ORD20751,U1602,D299,2024/11/11 15:38,2975,0,0,4.1,26
ORD15168,U1285,D234,2024/11/11 15:41,2367,0,0,4.4,26.3
ORD13336,U1183,D231,2024/11/11 15:54,1340,1,0,4.4,24.1
ORD21057,U1625,D233,2024/11/11 16:15,2045,0,0,4.8,26.4
ORD20884,U1615,D285,2024/11/11 16:24,2820,1,0,4.3,20.9
ORD23491,U1759,D240,2024/11/11 16:29,2640,0,0,4.1,21.6
ORD23147,U1745,D224,2024/11/11 16:32,2762,1,0,4.3,25.7
ORD14911,U1269,D300,2024/11/11 16:50,3015,1,0,4.2,22.9
ORD10921,U1051,D216,2024/11/11 17:03,2036,1,0,4.1,21.2
ORD15271,U1290,D295,2024/11/11 17:10,1748,0,0,4.2,24.6
ORD13217,U1176,D256,2024/11/11 17:10,2144,0,0,4.5,25.5
ORD20101,U1566,D205,2024/11/11 17:14,1916,0,0,4.3,28.1
ORD16531,U1358,D302,2024/11/11 17:18,1671,1,0,4.3,24.7
ORD18678,U1488,D291,2024/11/11 17:26,3139,1,0,3.4,23.2
ORD19506,U1534,D286,2024/11/11 17:49,2644,0,0,4,29
ORD23592,U1763,D260,2024/11/11 18:04,1539,0,0,4,26.4
ORD21069,U1626,D227,2024/11/11 18:06,1957,1,0,4.8,24.2
ORD16393,U1352,D311,2024/11/11 18:07,1731,0,0,4,26.6
ORD11129,U1061,D257,2024/11/11 18:14,3049,0,0,4,21.7
ORD17124,U1399,D308,2024/11/11 18:17,2898,0,0,4.1,30
ORD14376,U1238,D227,2024/11/11 18:19,2330,0,0,4.4,25.5
ORD13673,U1206,D227,2024/11/11 18:25,2362,0,0,4.3,23.7
ORD23235,U1747,D313,2024/11/11 18:32,,1,1,,
ORD10660,U1038,D289,2024/11/11 18:33,2002,1,0,4.3,30
ORD17274,U1409,D266,2024/11/11 18:42,2347,1,0,4.6,23.7
ORD17967,U1442,D250,2024/11/11 18:56,1849,0,0,4.6,28.4
ORD16392,U1352,D252,2024/11/11 19:01,1586,0,0,4,33
ORD21259,U1634,D285,2024/11/11 19:06,3195,0,0,4.1,23.2
ORD13099,U1167,D304,2024/11/11 19:10,2786,0,0,4.3,22.8
ORD22028,U1675,D305,2024/11/11 19:19,2773,0,0,3.8,27
ORD19959,U1561,D256,2024/11/11 19:21,2338,0,0,4.4,31.2
ORD15597,U1308,D218,2024/11/11 19:31,2930,0,0,4,33.2
ORD21573,U1652,D272,2024/11/11 19:35,2366,0,0,4.5,32.9
ORD17904,U1439,D229,2024/11/11 19:42,1810,1,0,4.4,22.8
ORD21942,U1672,D252,2024/11/11 19:42,2556,0,0,4.3,29.7
ORD13879,U1216,D282,2024/11/11 19:48,2588,1,0,4.4,28.1
ORD19140,U1513,D222,2024/11/11 19:50,1578,0,0,4.2,25.9
ORD20551,U1590,D217,2024/11/11 19:50,3109,0,0,4.6,31.5
ORD15225,U1286,D309,2024/11/11 19:59,1326,1,0,4.6,26.9
ORD10843,U1047,D255,2024/11/11 20:23,1802,0,0,4.3,33.5
ORD20919,U1617,D237,2024/11/11 20:26,1255,0,0,4.5,28.5
ORD13147,U1168,D234,2024/11/11 20:28,1505,0,0,4.5,29.7
ORD19359,U1526,D205,2024/11/11 20:36,2939,1,0,3.9,24.2
ORD24094,U1790,D238,2024/11/11 20:42,2871,1,0,4.6,26.1
ORD21267,U1634,D229,2024/11/11 20:54,3055,0,0,3.9,22
ORD22049,U1676,D205,2024/11/11 20:54,,0,1,,
ORD12934,U1157,D219,2024/11/11 21:04,1601,0,0,3.9,33.4
ORD17613,U1427,D272,2024/11/11 21:07,2587,1,0,4.5,36.3
ORD21137,U1628,D317,2024/11/11 21:13,1451,0,0,4.2,23.3
ORD24081,U1789,D280,2024/11/11 21:19,1779,1,0,4.3,32.7
ORD19333,U1525,D213,2024/11/11 21:25,2869,0,0,4,22.9
ORD19909,U1557,D296,2024/11/11 21:26,2040,0,0,4,19.5
ORD18030,U1444,D242,2024/11/11 21:33,1988,0,0,3.9,28.2
ORD18063,U1448,D304,2024/11/11 21:41,1497,0,0,4.2,29.8
ORD22154,U1681,D252,2024/11/11 21:41,1999,0,0,4.4,28.8
ORD21271,U1635,D309,2024/11/11 21:41,1875,0,0,4.4,28.4
ORD20930,U1617,D236,2024/11/11 21:45,2721,0,0,4.4,25.7
ORD17722,U1434,D231,2024/11/11 21:59,1595,1,0,3.5,33.6
ORD13990,U1221,D309,2024/11/11 22:18,2466,1,0,4.4,28.1
ORD17017,U1391,D296,2024/11/11 22:21,,1,1,,
ORD14682,U1259,D286,2024/11/11 22:26,2194,1,0,4.5,27.5
ORD19037,U1506,D318,2024/11/11 22:27,2457,0,0,4.1,29.9
ORD12444,U1134,D217,2024/11/11 22:32,1646,1,0,4.4,29.6
ORD12363,U1128,D228,2024/11/11 22:43,1637,1,0,4.1,31
ORD11494,U1080,D314,2024/11/11 22:44,1537,0,0,3.9,29.3
ORD21635,U1655,D314,2024/11/11 22:49,2831,0,0,4.5,31.8
ORD16682,U1369,D238,2024/11/11 22:54,2091,0,0,4.2,25.3
ORD23963,U1780,D319,2024/11/11 22:59,2050,1,0,4.7,26.7
